aa_eleicao;nm_pais;nm_regiao;sg_uf;nm_municipio;ds_grau_escolaridade;qt_eleitor_apto;qt_eleitor_comp;qt_eleitor_abstencao
2022;Brasil;NORDESTE;PB;PEDRAS DE FOGO;ANALFABETO;2367;1336;1031
2022;Brasil;NORDESTE;PB;PEDRAS DE FOGO;ENSINO FUNDAMENTAL COMPLETO;813;707;106
2022;Brasil;NORDESTE;PB;PEDRAS DE FOGO;ENSINO FUNDAMENTAL INCOMPLETO;6799;5759;1040
2022;Brasil;NORDESTE;PB;PEDRAS DE FOGO;ENSINO MÉDIO COMPLETO;3381;3084;297
2022;Brasil;NORDESTE;PB;PEDRAS DE FOGO;ENSINO MÉDIO INCOMPLETO;4148;3639;509
2022;Brasil;NORDESTE;PB;PEDRAS DE FOGO;LÊ E ESCREVE;4828;3936;892
2022;Brasil;NORDESTE;PB;PEDRAS DE FOGO;SUPERIOR COMPLETO;792;741;51
2022;Brasil;NORDESTE;PB;PEDRAS DE FOGO;SUPERIOR INCOMPLETO;588;538;50
2022;Brasil;NORDESTE;PB;PEDRO RÉGIS;ANALFABETO;596;352;244
2022;Brasil;NORDESTE;PB;PEDRO RÉGIS;ENSINO FUNDAMENTAL COMPLETO;252;199;53
2022;Brasil;NORDESTE;PB;PEDRO RÉGIS;ENSINO FUNDAMENTAL INCOMPLETO;1582;1168;414
2022;Brasil;NORDESTE;PB;PEDRO RÉGIS;ENSINO MÉDIO COMPLETO;684;561;123
2022;Brasil;NORDESTE;PB;PEDRO RÉGIS;ENSINO MÉDIO INCOMPLETO;731;568;163
2022;Brasil;NORDESTE;PB;PEDRO RÉGIS;LÊ E ESCREVE;1306;1037;269
2022;Brasil;NORDESTE;PB;PEDRO RÉGIS;SUPERIOR COMPLETO;188;167;21
2022;Brasil;NORDESTE;PB;PEDRO RÉGIS;SUPERIOR INCOMPLETO;96;73;23
2022;Brasil;NORDESTE;PB;PIANCÓ;ANALFABETO;1137;618;519
2022;Brasil;NORDESTE;PB;PIANCÓ;ENSINO FUNDAMENTAL COMPLETO;579;484;95
2022;Brasil;NORDESTE;PB;PIANCÓ;ENSINO FUNDAMENTAL INCOMPLETO;3007;2454;553
2022;Brasil;NORDESTE;PB;PIANCÓ;ENSINO MÉDIO COMPLETO;2493;2183;310
2022;Brasil;NORDESTE;PB;PIANCÓ;ENSINO MÉDIO INCOMPLETO;2190;1836;354
2022;Brasil;NORDESTE;PB;PIANCÓ;LÊ E ESCREVE;2179;1630;549
2022;Brasil;NORDESTE;PB;PIANCÓ;SUPERIOR COMPLETO;712;614;98
2022;Brasil;NORDESTE;PB;PIANCÓ;SUPERIOR INCOMPLETO;418;347;71
2022;Brasil;NORDESTE;PB;PICUÍ;ANALFABETO;1275;917;358
2022;Brasil;NORDESTE;PB;PICUÍ;ENSINO FUNDAMENTAL COMPLETO;746;637;109
2022;Brasil;NORDESTE;PB;PICUÍ;ENSINO FUNDAMENTAL INCOMPLETO;3651;3043;608
2022;Brasil;NORDESTE;PB;PICUÍ;ENSINO MÉDIO COMPLETO;2933;2583;350
2022;Brasil;NORDESTE;PB;PICUÍ;ENSINO MÉDIO INCOMPLETO;2271;1937;334
2022;Brasil;NORDESTE;PB;PICUÍ;LÊ E ESCREVE;2547;2114;433
2022;Brasil;NORDESTE;PB;PICUÍ;SUPERIOR COMPLETO;795;721;74
2022;Brasil;NORDESTE;PB;PICUÍ;SUPERIOR INCOMPLETO;570;503;67
2022;Brasil;NORDESTE;PB;PILAR;ANALFABETO;1071;689;382
2022;Brasil;NORDESTE;PB;PILAR;ENSINO FUNDAMENTAL COMPLETO;350;306;44
2022;Brasil;NORDESTE;PB;PILAR;ENSINO FUNDAMENTAL INCOMPLETO;2901;2532;369
2022;Brasil;NORDESTE;PB;PILAR;ENSINO MÉDIO COMPLETO;1743;1591;152
2022;Brasil;NORDESTE;PB;PILAR;ENSINO MÉDIO INCOMPLETO;1206;1095;111
2022;Brasil;NORDESTE;PB;PILAR;LÊ E ESCREVE;1910;1559;351
2022;Brasil;NORDESTE;PB;PILAR;SUPERIOR COMPLETO;435;401;34
2022;Brasil;NORDESTE;PB;PILAR;SUPERIOR INCOMPLETO;273;243;30
2022;Brasil;NORDESTE;PB;PILÕES;ANALFABETO;1015;601;414
2022;Brasil;NORDESTE;PB;PILÕES;ENSINO FUNDAMENTAL COMPLETO;269;212;57
2022;Brasil;NORDESTE;PB;PILÕES;ENSINO FUNDAMENTAL INCOMPLETO;2045;1639;406
2022;Brasil;NORDESTE;PB;PILÕES;ENSINO MÉDIO COMPLETO;921;777;144
2022;Brasil;NORDESTE;PB;PILÕES;ENSINO MÉDIO INCOMPLETO;988;814;174
2022;Brasil;NORDESTE;PB;PILÕES;LÊ E ESCREVE;1290;1047;243
2022;Brasil;NORDESTE;PB;PILÕES;SUPERIOR COMPLETO;248;225;23
2022;Brasil;NORDESTE;PB;PILÕES;SUPERIOR INCOMPLETO;167;147;20
2022;Brasil;NORDESTE;PB;PILÕEZINHOS;ANALFABETO;675;432;243
2022;Brasil;NORDESTE;PB;PILÕEZINHOS;ENSINO FUNDAMENTAL COMPLETO;205;178;27
2022;Brasil;NORDESTE;PB;PILÕEZINHOS;ENSINO FUNDAMENTAL INCOMPLETO;1205;984;221
2022;Brasil;NORDESTE;PB;PILÕEZINHOS;ENSINO MÉDIO COMPLETO;933;839;94
2022;Brasil;NORDESTE;PB;PILÕEZINHOS;ENSINO MÉDIO INCOMPLETO;870;760;110
2022;Brasil;NORDESTE;PB;PILÕEZINHOS;LÊ E ESCREVE;1111;928;183
2022;Brasil;NORDESTE;PB;PILÕEZINHOS;SUPERIOR COMPLETO;172;161;11
2022;Brasil;NORDESTE;PB;PILÕEZINHOS;SUPERIOR INCOMPLETO;93;85;8
2022;Brasil;NORDESTE;PB;PIRPIRITUBA;ANALFABETO;698;423;275
2022;Brasil;NORDESTE;PB;PIRPIRITUBA;ENSINO FUNDAMENTAL COMPLETO;308;259;49
2022;Brasil;NORDESTE;PB;PIRPIRITUBA;ENSINO FUNDAMENTAL INCOMPLETO;2112;1748;364
2022;Brasil;NORDESTE;PB;PIRPIRITUBA;ENSINO MÉDIO COMPLETO;1520;1350;170
2022;Brasil;NORDESTE;PB;PIRPIRITUBA;ENSINO MÉDIO INCOMPLETO;1179;1020;159
2022;Brasil;NORDESTE;PB;PIRPIRITUBA;LÊ E ESCREVE;1382;1050;332
2022;Brasil;NORDESTE;PB;PIRPIRITUBA;SUPERIOR COMPLETO;336;299;37
2022;Brasil;NORDESTE;PB;PIRPIRITUBA;SUPERIOR INCOMPLETO;166;152;14
2022;Brasil;NORDESTE;PB;PITIMBU;ANALFABETO;934;594;340
2022;Brasil;NORDESTE;PB;PITIMBU;ENSINO FUNDAMENTAL COMPLETO;469;392;77
2022;Brasil;NORDESTE;PB;PITIMBU;ENSINO FUNDAMENTAL INCOMPLETO;3168;2551;617
2022;Brasil;NORDESTE;PB;PITIMBU;ENSINO MÉDIO COMPLETO;2758;2437;321
2022;Brasil;NORDESTE;PB;PITIMBU;ENSINO MÉDIO INCOMPLETO;2396;1986;410
2022;Brasil;NORDESTE;PB;PITIMBU;LÊ E ESCREVE;1458;1154;304
2022;Brasil;NORDESTE;PB;PITIMBU;SUPERIOR COMPLETO;516;466;50
2022;Brasil;NORDESTE;PB;PITIMBU;SUPERIOR INCOMPLETO;344;310;34
2022;Brasil;NORDESTE;PB;POCINHOS;ANALFABETO;1101;629;472
2022;Brasil;NORDESTE;PB;POCINHOS;ENSINO FUNDAMENTAL COMPLETO;651;567;84
2022;Brasil;NORDESTE;PB;POCINHOS;ENSINO FUNDAMENTAL INCOMPLETO;3948;3363;585
2022;Brasil;NORDESTE;PB;POCINHOS;ENSINO MÉDIO COMPLETO;2511;2290;221
2022;Brasil;NORDESTE;PB;POCINHOS;ENSINO MÉDIO INCOMPLETO;1866;1678;188
2022;Brasil;NORDESTE;PB;POCINHOS;LÊ E ESCREVE;2838;2245;593
2022;Brasil;NORDESTE;PB;POCINHOS;SUPERIOR COMPLETO;673;625;48
2022;Brasil;NORDESTE;PB;POCINHOS;SUPERIOR INCOMPLETO;467;428;39
2022;Brasil;NORDESTE;PB;POMBAL;ANALFABETO;1837;1025;812
2022;Brasil;NORDESTE;PB;POMBAL;ENSINO FUNDAMENTAL COMPLETO;1076;879;197
2022;Brasil;NORDESTE;PB;POMBAL;ENSINO FUNDAMENTAL INCOMPLETO;6120;4883;1237
2022;Brasil;NORDESTE;PB;POMBAL;ENSINO MÉDIO COMPLETO;4338;3775;563
2022;Brasil;NORDESTE;PB;POMBAL;ENSINO MÉDIO INCOMPLETO;3922;3349;573
2022;Brasil;NORDESTE;PB;POMBAL;LÊ E ESCREVE;4942;3760;1182
2022;Brasil;NORDESTE;PB;POMBAL;SUPERIOR COMPLETO;1866;1663;203
2022;Brasil;NORDESTE;PB;POMBAL;SUPERIOR INCOMPLETO;1063;896;167
2022;Brasil;NORDESTE;PB;POÇO DANTAS;ANALFABETO;469;337;132
2022;Brasil;NORDESTE;PB;POÇO DANTAS;ENSINO FUNDAMENTAL COMPLETO;189;138;51
2022;Brasil;NORDESTE;PB;POÇO DANTAS;ENSINO FUNDAMENTAL INCOMPLETO;1356;1016;340
2022;Brasil;NORDESTE;PB;POÇO DANTAS;ENSINO MÉDIO COMPLETO;543;421;122
2022;Brasil;NORDESTE;PB;POÇO DANTAS;ENSINO MÉDIO INCOMPLETO;543;388;155
2022;Brasil;NORDESTE;PB;POÇO DANTAS;LÊ E ESCREVE;671;559;112
2022;Brasil;NORDESTE;PB;POÇO DANTAS;SUPERIOR COMPLETO;222;200;22
2022;Brasil;NORDESTE;PB;POÇO DANTAS;SUPERIOR INCOMPLETO;69;58;11
2022;Brasil;NORDESTE;PB;POÇO DE JOSÉ DE MOURA;ANALFABETO;274;167;107
2022;Brasil;NORDESTE;PB;POÇO DE JOSÉ DE MOURA;ENSINO FUNDAMENTAL COMPLETO;269;223;46
2022;Brasil;NORDESTE;PB;POÇO DE JOSÉ DE MOURA;ENSINO FUNDAMENTAL INCOMPLETO;1329;1112;217
2022;Brasil;NORDESTE;PB;POÇO DE JOSÉ DE MOURA;ENSINO MÉDIO COMPLETO;703;601;102
2022;Brasil;NORDESTE;PB;POÇO DE JOSÉ DE MOURA;ENSINO MÉDIO INCOMPLETO;511;407;104
2022;Brasil;NORDESTE;PB;POÇO DE JOSÉ DE MOURA;LÊ E ESCREVE;504;419;85
2022;Brasil;NORDESTE;PB;POÇO DE JOSÉ DE MOURA;SUPERIOR COMPLETO;193;171;22
2022;Brasil;NORDESTE;PB;POÇO DE JOSÉ DE MOURA;SUPERIOR INCOMPLETO;133;116;17
2022;Brasil;NORDESTE;PB;PRATA;ANALFABETO;261;177;84
2022;Brasil;NORDESTE;PB;PRATA;ENSINO FUNDAMENTAL COMPLETO;177;138;39
2022;Brasil;NORDESTE;PB;PRATA;ENSINO FUNDAMENTAL INCOMPLETO;1220;1005;215
2022;Brasil;NORDESTE;PB;PRATA;ENSINO MÉDIO COMPLETO;758;635;123
2022;Brasil;NORDESTE;PB;PRATA;ENSINO MÉDIO INCOMPLETO;556;463;93
2022;Brasil;NORDESTE;PB;PRATA;LÊ E ESCREVE;620;497;123
2022;Brasil;NORDESTE;PB;PRATA;SUPERIOR COMPLETO;261;231;30
2022;Brasil;NORDESTE;PB;PRATA;SUPERIOR INCOMPLETO;184;153;31
2022;Brasil;NORDESTE;PB;PRINCESA ISABEL;ANALFABETO;1085;614;471
2022;Brasil;NORDESTE;PB;PRINCESA ISABEL;ENSINO FUNDAMENTAL COMPLETO;712;577;135
2022;Brasil;NORDESTE;PB;PRINCESA ISABEL;ENSINO FUNDAMENTAL INCOMPLETO;4506;3557;949
2022;Brasil;NORDESTE;PB;PRINCESA ISABEL;ENSINO MÉDIO COMPLETO;2917;2516;401
2022;Brasil;NORDESTE;PB;PRINCESA ISABEL;ENSINO MÉDIO INCOMPLETO;2371;1963;408
2022;Brasil;NORDESTE;PB;PRINCESA ISABEL;LÊ E ESCREVE;3149;2441;708
2022;Brasil;NORDESTE;PB;PRINCESA ISABEL;SUPERIOR COMPLETO;876;781;95
2022;Brasil;NORDESTE;PB;PRINCESA ISABEL;SUPERIOR INCOMPLETO;521;450;71
2022;Brasil;NORDESTE;PB;PUXINANÃ;ANALFABETO;720;413;307
2022;Brasil;NORDESTE;PB;PUXINANÃ;ENSINO FUNDAMENTAL COMPLETO;588;532;56
2022;Brasil;NORDESTE;PB;PUXINANÃ;ENSINO FUNDAMENTAL INCOMPLETO;3928;3528;400
2022;Brasil;NORDESTE;PB;PUXINANÃ;ENSINO MÉDIO COMPLETO;2271;2130;141
2022;Brasil;NORDESTE;PB;PUXINANÃ;ENSINO MÉDIO INCOMPLETO;1808;1662;146
2022;Brasil;NORDESTE;PB;PUXINANÃ;LÊ E ESCREVE;2056;1633;423
2022;Brasil;NORDESTE;PB;PUXINANÃ;SUPERIOR COMPLETO;388;358;30
2022;Brasil;NORDESTE;PB;PUXINANÃ;SUPERIOR INCOMPLETO;257;237;20
2022;Brasil;NORDESTE;PB;QUEIMADAS;ANALFABETO;4591;3047;1544
2022;Brasil;NORDESTE;PB;QUEIMADAS;ENSINO FUNDAMENTAL COMPLETO;1825;1620;205
2022;Brasil;NORDESTE;PB;QUEIMADAS;ENSINO FUNDAMENTAL INCOMPLETO;6570;5601;969
2022;Brasil;NORDESTE;PB;QUEIMADAS;ENSINO MÉDIO COMPLETO;6519;5983;536
2022;Brasil;NORDESTE;PB;QUEIMADAS;ENSINO MÉDIO INCOMPLETO;5092;4534;558
2022;Brasil;NORDESTE;PB;QUEIMADAS;LÊ E ESCREVE;7225;6025;1200
2022;Brasil;NORDESTE;PB;QUEIMADAS;SUPERIOR COMPLETO;1613;1513;100
2022;Brasil;NORDESTE;PB;QUEIMADAS;SUPERIOR INCOMPLETO;1310;1204;106
2022;Brasil;NORDESTE;PB;QUIXABA;ANALFABETO;207;156;51
2022;Brasil;NORDESTE;PB;QUIXABA;ENSINO FUNDAMENTAL COMPLETO;121;105;16
2022;Brasil;NORDESTE;PB;QUIXABA;ENSINO FUNDAMENTAL INCOMPLETO;536;449;87
2022;Brasil;NORDESTE;PB;QUIXABA;ENSINO MÉDIO COMPLETO;550;482;68
2022;Brasil;NORDESTE;PB;QUIXABA;ENSINO MÉDIO INCOMPLETO;354;298;56
2022;Brasil;NORDESTE;PB;QUIXABA;LÊ E ESCREVE;324;262;62
2022;Brasil;NORDESTE;PB;QUIXABA;SUPERIOR COMPLETO;135;120;15
2022;Brasil;NORDESTE;PB;QUIXABA;SUPERIOR INCOMPLETO;61;54;7
2022;Brasil;NORDESTE;PB;REMÍGIO;ANALFABETO;1359;739;620
2022;Brasil;NORDESTE;PB;REMÍGIO;ENSINO FUNDAMENTAL COMPLETO;612;514;98
2022;Brasil;NORDESTE;PB;REMÍGIO;ENSINO FUNDAMENTAL INCOMPLETO;4436;3668;768
2022;Brasil;NORDESTE;PB;REMÍGIO;ENSINO MÉDIO COMPLETO;2359;2087;272
2022;Brasil;NORDESTE;PB;REMÍGIO;ENSINO MÉDIO INCOMPLETO;2007;1683;324
2022;Brasil;NORDESTE;PB;REMÍGIO;LÊ E ESCREVE;1949;1454;495
2022;Brasil;NORDESTE;PB;REMÍGIO;SUPERIOR COMPLETO;852;800;52
2022;Brasil;NORDESTE;PB;REMÍGIO;SUPERIOR INCOMPLETO;633;565;68
2022;Brasil;NORDESTE;PB;RIACHO DE SANTO ANTÔNIO;ANALFABETO;163;112;51
2022;Brasil;NORDESTE;PB;RIACHO DE SANTO ANTÔNIO;ENSINO FUNDAMENTAL COMPLETO;161;144;17
2022;Brasil;NORDESTE;PB;RIACHO DE SANTO ANTÔNIO;ENSINO FUNDAMENTAL INCOMPLETO;719;627;92
2022;Brasil;NORDESTE;PB;RIACHO DE SANTO ANTÔNIO;ENSINO MÉDIO COMPLETO;379;326;53
2022;Brasil;NORDESTE;PB;RIACHO DE SANTO ANTÔNIO;ENSINO MÉDIO INCOMPLETO;369;326;43
2022;Brasil;NORDESTE;PB;RIACHO DE SANTO ANTÔNIO;LÊ E ESCREVE;439;367;72
2022;Brasil;NORDESTE;PB;RIACHO DE SANTO ANTÔNIO;SUPERIOR COMPLETO;90;76;14
2022;Brasil;NORDESTE;PB;RIACHO DE SANTO ANTÔNIO;SUPERIOR INCOMPLETO;84;74;10
2022;Brasil;NORDESTE;PB;RIACHO DOS CAVALOS;ANALFABETO;796;587;209
2022;Brasil;NORDESTE;PB;RIACHO DOS CAVALOS;ENSINO FUNDAMENTAL COMPLETO;414;360;54
2022;Brasil;NORDESTE;PB;RIACHO DOS CAVALOS;ENSINO FUNDAMENTAL INCOMPLETO;1964;1689;275
2022;Brasil;NORDESTE;PB;RIACHO DOS CAVALOS;ENSINO MÉDIO COMPLETO;1065;949;116
2022;Brasil;NORDESTE;PB;RIACHO DOS CAVALOS;ENSINO MÉDIO INCOMPLETO;1026;900;126
2022;Brasil;NORDESTE;PB;RIACHO DOS CAVALOS;LÊ E ESCREVE;1957;1645;312
2022;Brasil;NORDESTE;PB;RIACHO DOS CAVALOS;SUPERIOR COMPLETO;303;264;39
2022;Brasil;NORDESTE;PB;RIACHO DOS CAVALOS;SUPERIOR INCOMPLETO;112;89;23
2022;Brasil;NORDESTE;PB;RIACHÃO;ANALFABETO;321;220;101
2022;Brasil;NORDESTE;PB;RIACHÃO;ENSINO FUNDAMENTAL COMPLETO;179;151;28
2022;Brasil;NORDESTE;PB;RIACHÃO;ENSINO FUNDAMENTAL INCOMPLETO;708;547;161
2022;Brasil;NORDESTE;PB;RIACHÃO;ENSINO MÉDIO COMPLETO;639;523;116
2022;Brasil;NORDESTE;PB;RIACHÃO;ENSINO MÉDIO INCOMPLETO;476;367;109
2022;Brasil;NORDESTE;PB;RIACHÃO;LÊ E ESCREVE;640;552;88
2022;Brasil;NORDESTE;PB;RIACHÃO;SUPERIOR COMPLETO;154;139;15
2022;Brasil;NORDESTE;PB;RIACHÃO;SUPERIOR INCOMPLETO;87;71;16
2022;Brasil;NORDESTE;PB;RIACHÃO DO BACAMARTE;ANALFABETO;404;251;153
2022;Brasil;NORDESTE;PB;RIACHÃO DO BACAMARTE;ENSINO FUNDAMENTAL COMPLETO;183;157;26
2022;Brasil;NORDESTE;PB;RIACHÃO DO BACAMARTE;ENSINO FUNDAMENTAL INCOMPLETO;1293;1078;215
2022;Brasil;NORDESTE;PB;RIACHÃO DO BACAMARTE;ENSINO MÉDIO COMPLETO;607;538;69
2022;Brasil;NORDESTE;PB;RIACHÃO DO BACAMARTE;ENSINO MÉDIO INCOMPLETO;748;658;90
2022;Brasil;NORDESTE;PB;RIACHÃO DO BACAMARTE;LÊ E ESCREVE;978;827;151
2022;Brasil;NORDESTE;PB;RIACHÃO DO BACAMARTE;SUPERIOR COMPLETO;165;157;8
2022;Brasil;NORDESTE;PB;RIACHÃO DO BACAMARTE;SUPERIOR INCOMPLETO;100;91;9
2022;Brasil;NORDESTE;PB;RIACHÃO DO POÇO;ANALFABETO;451;302;149
2022;Brasil;NORDESTE;PB;RIACHÃO DO POÇO;ENSINO FUNDAMENTAL COMPLETO;255;229;26
2022;Brasil;NORDESTE;PB;RIACHÃO DO POÇO;ENSINO FUNDAMENTAL INCOMPLETO;1364;1191;173
2022;Brasil;NORDESTE;PB;RIACHÃO DO POÇO;ENSINO MÉDIO COMPLETO;807;754;53
2022;Brasil;NORDESTE;PB;RIACHÃO DO POÇO;ENSINO MÉDIO INCOMPLETO;587;535;52
2022;Brasil;NORDESTE;PB;RIACHÃO DO POÇO;LÊ E ESCREVE;660;523;137
2022;Brasil;NORDESTE;PB;RIACHÃO DO POÇO;SUPERIOR COMPLETO;158;147;11
2022;Brasil;NORDESTE;PB;RIACHÃO DO POÇO;SUPERIOR INCOMPLETO;86;76;10
2022;Brasil;NORDESTE;PB;RIO TINTO;ANALFABETO;1102;730;372
2022;Brasil;NORDESTE;PB;RIO TINTO;ENSINO FUNDAMENTAL COMPLETO;935;826;109
2022;Brasil;NORDESTE;PB;RIO TINTO;ENSINO FUNDAMENTAL INCOMPLETO;4001;3418;583
2022;Brasil;NORDESTE;PB;RIO TINTO;ENSINO MÉDIO COMPLETO;4370;3965;405
2022;Brasil;NORDESTE;PB;RIO TINTO;ENSINO MÉDIO INCOMPLETO;2290;2038;252
2022;Brasil;NORDESTE;PB;RIO TINTO;LÊ E ESCREVE;3563;3030;533
2022;Brasil;NORDESTE;PB;RIO TINTO;SUPERIOR COMPLETO;1111;1038;73
2022;Brasil;NORDESTE;PB;RIO TINTO;SUPERIOR INCOMPLETO;829;760;69
2022;Brasil;NORDESTE;PB;SALGADINHO;ANALFABETO;238;138;100
2022;Brasil;NORDESTE;PB;SALGADINHO;ENSINO FUNDAMENTAL COMPLETO;202;140;62
2022;Brasil;NORDESTE;PB;SALGADINHO;ENSINO FUNDAMENTAL INCOMPLETO;900;654;246
2022;Brasil;NORDESTE;PB;SALGADINHO;ENSINO MÉDIO COMPLETO;464;331;133
2022;Brasil;NORDESTE;PB;SALGADINHO;ENSINO MÉDIO INCOMPLETO;481;328;153
2022;Brasil;NORDESTE;PB;SALGADINHO;LÊ E ESCREVE;749;613;136
2022;Brasil;NORDESTE;PB;SALGADINHO;SUPERIOR COMPLETO;125;114;11
2022;Brasil;NORDESTE;PB;SALGADINHO;SUPERIOR INCOMPLETO;124;103;21
2022;Brasil;NORDESTE;PB;SALGADO DE SÃO FÉLIX;ANALFABETO;1046;667;379
2022;Brasil;NORDESTE;PB;SALGADO DE SÃO FÉLIX;ENSINO FUNDAMENTAL COMPLETO;357;288;69
2022;Brasil;NORDESTE;PB;SALGADO DE SÃO FÉLIX;ENSINO FUNDAMENTAL INCOMPLETO;2064;1667;397
2022;Brasil;NORDESTE;PB;SALGADO DE SÃO FÉLIX;ENSINO MÉDIO COMPLETO;1580;1350;230
2022;Brasil;NORDESTE;PB;SALGADO DE SÃO FÉLIX;ENSINO MÉDIO INCOMPLETO;1255;1039;216
2022;Brasil;NORDESTE;PB;SALGADO DE SÃO FÉLIX;LÊ E ESCREVE;2766;2274;492
2022;Brasil;NORDESTE;PB;SALGADO DE SÃO FÉLIX;SUPERIOR COMPLETO;412;380;32
2022;Brasil;NORDESTE;PB;SALGADO DE SÃO FÉLIX;SUPERIOR INCOMPLETO;200;173;27
2022;Brasil;NORDESTE;PB;SANTA CECÍLIA;ANALFABETO;655;526;129
2022;Brasil;NORDESTE;PB;SANTA CECÍLIA;ENSINO FUNDAMENTAL COMPLETO;258;226;32
2022;Brasil;NORDESTE;PB;SANTA CECÍLIA;ENSINO FUNDAMENTAL INCOMPLETO;1873;1659;214
2022;Brasil;NORDESTE;PB;SANTA CECÍLIA;ENSINO MÉDIO COMPLETO;933;841;92
2022;Brasil;NORDESTE;PB;SANTA CECÍLIA;ENSINO MÉDIO INCOMPLETO;1110;1011;99
2022;Brasil;NORDESTE;PB;SANTA CECÍLIA;LÊ E ESCREVE;1619;1456;163
2022;Brasil;NORDESTE;PB;SANTA CECÍLIA;SUPERIOR COMPLETO;135;129;6
2022;Brasil;NORDESTE;PB;SANTA CECÍLIA;SUPERIOR INCOMPLETO;60;48;12
2022;Brasil;NORDESTE;PB;SANTA CRUZ;ANALFABETO;595;461;134
2022;Brasil;NORDESTE;PB;SANTA CRUZ;ENSINO FUNDAMENTAL COMPLETO;294;246;48
2022;Brasil;NORDESTE;PB;SANTA CRUZ;ENSINO FUNDAMENTAL INCOMPLETO;1276;1049;227
2022;Brasil;NORDESTE;PB;SANTA CRUZ;ENSINO MÉDIO COMPLETO;1085;939;146
2022;Brasil;NORDESTE;PB;SANTA CRUZ;ENSINO MÉDIO INCOMPLETO;765;635;130
2022;Brasil;NORDESTE;PB;SANTA CRUZ;LÊ E ESCREVE;1162;967;195
2022;Brasil;NORDESTE;PB;SANTA CRUZ;SUPERIOR COMPLETO;245;222;23
2022;Brasil;NORDESTE;PB;SANTA CRUZ;SUPERIOR INCOMPLETO;167;141;26
2022;Brasil;NORDESTE;PB;SANTA HELENA;ANALFABETO;407;271;136
2022;Brasil;NORDESTE;PB;SANTA HELENA;ENSINO FUNDAMENTAL COMPLETO;324;268;56
2022;Brasil;NORDESTE;PB;SANTA HELENA;ENSINO FUNDAMENTAL INCOMPLETO;1795;1518;277
2022;Brasil;NORDESTE;PB;SANTA HELENA;ENSINO MÉDIO COMPLETO;1122;1006;116
2022;Brasil;NORDESTE;PB;SANTA HELENA;ENSINO MÉDIO INCOMPLETO;739;640;99
2022;Brasil;NORDESTE;PB;SANTA HELENA;LÊ E ESCREVE;637;508;129
2022;Brasil;NORDESTE;PB;SANTA HELENA;SUPERIOR COMPLETO;331;297;34
2022;Brasil;NORDESTE;PB;SANTA HELENA;SUPERIOR INCOMPLETO;234;210;24
2022;Brasil;NORDESTE;PB;SANTA INÊS;ANALFABETO;350;239;111
2022;Brasil;NORDESTE;PB;SANTA INÊS;ENSINO FUNDAMENTAL COMPLETO;196;158;38
2022;Brasil;NORDESTE;PB;SANTA INÊS;ENSINO FUNDAMENTAL INCOMPLETO;972;749;223
2022;Brasil;NORDESTE;PB;SANTA INÊS;ENSINO MÉDIO COMPLETO;520;419;101
2022;Brasil;NORDESTE;PB;SANTA INÊS;ENSINO MÉDIO INCOMPLETO;545;417;128
2022;Brasil;NORDESTE;PB;SANTA INÊS;LÊ E ESCREVE;1009;815;194
2022;Brasil;NORDESTE;PB;SANTA INÊS;SUPERIOR COMPLETO;156;141;15
2022;Brasil;NORDESTE;PB;SANTA INÊS;SUPERIOR INCOMPLETO;70;57;13
2022;Brasil;NORDESTE;PB;SANTA LUZIA;ANALFABETO;792;488;304
2022;Brasil;NORDESTE;PB;SANTA LUZIA;ENSINO FUNDAMENTAL COMPLETO;532;449;83
2022;Brasil;NORDESTE;PB;SANTA LUZIA;ENSINO FUNDAMENTAL INCOMPLETO;2769;2292;477
2022;Brasil;NORDESTE;PB;SANTA LUZIA;ENSINO MÉDIO COMPLETO;3210;2884;326
2022;Brasil;NORDESTE;PB;SANTA LUZIA;ENSINO MÉDIO INCOMPLETO;1824;1548;276
2022;Brasil;NORDESTE;PB;SANTA LUZIA;LÊ E ESCREVE;999;758;241
2022;Brasil;NORDESTE;PB;SANTA LUZIA;SUPERIOR COMPLETO;1089;983;106
2022;Brasil;NORDESTE;PB;SANTA LUZIA;SUPERIOR INCOMPLETO;604;534;70
2022;Brasil;NORDESTE;PB;SANTA RITA;ANALFABETO;6723;4028;2695
2022;Brasil;NORDESTE;PB;SANTA RITA;ENSINO FUNDAMENTAL COMPLETO;4579;3949;630
2022;Brasil;NORDESTE;PB;SANTA RITA;ENSINO FUNDAMENTAL INCOMPLETO;25706;21356;4350
2022;Brasil;NORDESTE;PB;SANTA RITA;ENSINO MÉDIO COMPLETO;26487;24108;2379
2022;Brasil;NORDESTE;PB;SANTA RITA;ENSINO MÉDIO INCOMPLETO;15502;13620;1882
2022;Brasil;NORDESTE;PB;SANTA RITA;LÊ E ESCREVE;11498;8938;2560
2022;Brasil;NORDESTE;PB;SANTA RITA;SUPERIOR COMPLETO;4191;3866;325
2022;Brasil;NORDESTE;PB;SANTA RITA;SUPERIOR INCOMPLETO;3708;3400;308
2022;Brasil;NORDESTE;PB;SANTA TERESINHA;ANALFABETO;483;332;151
2022;Brasil;NORDESTE;PB;SANTA TERESINHA;ENSINO FUNDAMENTAL COMPLETO;330;277;53
2022;Brasil;NORDESTE;PB;SANTA TERESINHA;ENSINO FUNDAMENTAL INCOMPLETO;1298;1091;207
2022;Brasil;NORDESTE;PB;SANTA TERESINHA;ENSINO MÉDIO COMPLETO;1192;1031;161
