,id_municipio,pib,va_agropecuaria,va_industria,va_servicos,va_adespss
4195,4120408,151382890,61764220,9342501,44852015,26294418
4196,4120507,295486612,78759667,15685842,122593075,55492955
4197,4120606,1264979920,390539057,98719682,458508065,226207476
4198,4120655,218558436,92704978,16312879,66347619,28075762
4199,4120705,194561876,19326702,16018397,99201680,38801625
4200,4120804,1577652763,3883082,565739728,519604034,132661191
4201,4120853,171787908,61125254,23403705,47327729,25283976
4202,4120903,1296451776,122922275,693771925,267802426,148110211
4203,4121000,220125575,60074449,16138088,69842427,59027666
4204,4121109,163360592,58783864,5703172,59879476,26381393
4205,4121208,407115458,163821274,21078315,112105357,87657684
4206,4121257,82066110,27876428,3946132,21616243,24048331
4207,4121307,120506591,54989885,8187207,29503877,22329404
4208,4121356,133101869,55602414,14222732,36933309,18123041
4209,4121406,617702716,94265970,67447091,319967712,77219718
4210,4121505,383258016,145649224,50181880,101002885,69002512
4211,4121604,258224228,101724082,17518801,84289874,34159015
4212,4121703,603378937,188039275,53263672,203932732,119020872
4213,4121752,166948925,65734562,20550615,31155225,43614868
4214,4121802,418521487,50162499,162703769,126079732,59020275
4215,4121901,235829009,49125005,17940787,97301995,58960663
4216,4122008,628066624,329186642,55726163,135515560,70275359
4217,4122107,68136528,27167906,3227951,15884334,19120996
4218,4122156,308939074,127308089,12245959,85416340,65815108
4219,4122172,79596600,20893594,4251750,26442270,22846779
4220,4122206,1229974004,35205468,630142313,296021477,161891674
4221,4122305,1239562042,181976259,341832492,443528046,150837310
4222,4122404,2786398454,154894216,883895788,1130644428,315421535
4223,4122503,386859880,148967265,18081273,140648538,50003669
4224,4122602,327891961,87482504,77987614,97052885,45885908
4225,4122651,91045148,25336539,6009820,28152522,26833331
4226,4122701,510342113,59806569,140319824,224056383,38570185
4227,4122800,93710537,39059798,3494000,24511435,20652910
4228,4122909,76978516,27355185,3200685,19541114,23977097
4229,4123006,372135104,115290156,46271261,119769179,65255641
4230,4123105,75993023,17257900,9531672,24933828,19596265
4231,4123204,113029657,23560875,15198176,46661590,19288416
4232,4123303,275047638,109025128,19903681,90941635,39423698
4233,4123402,274914223,57205946,26795953,114171852,55729154
4234,4123501,978556572,211146166,144347998,374306243,161161554
4235,4123600,43866727,16968430,1966298,10330704,12998596
4236,4123709,189313080,36366895,18007918,79236000,41013504
4237,4123808,339395186,110950265,17886473,117813627,66551514
4238,4123824,116125896,38755320,14703757,30783402,22437898
4239,4123857,163617580,50303573,11436991,44463004,46991374
4240,4123907,365342999,128388691,25966636,133151117,52868462
4241,4123956,84545535,27128638,9242770,18518454,23128009
4242,4124004,98835428,41352763,3973807,22314301,26679714
4243,4124020,378744848,71542261,80322141,127700901,52856982
4244,4124053,583244479,63157025,61404844,284096338,113560737
4245,4124103,1250193193,111085567,188481099,614528928,198826127
4246,4124202,51060858,15969345,2737547,12822646,17635045
4247,4124301,69385781,27089571,6420914,16746396,16159882
4248,4124400,501950903,124388411,52526482,197536262,90278120
4249,4124509,338425693,41929062,128279598,108529366,31847622
4250,4124608,317533211,45582096,131206700,83412827,34729414
4251,4124707,212775356,79578741,6279440,62374808,53887500
4252,4124806,701480942,105144209,187661142,274872915,55258603
4253,4124905,133286371,42387848,16080483,34378638,29527412
4254,4125001,262207496,54486529,10731272,125174206,49960427
4255,4125100,511557110,305385969,21569139,96308549,69097271
4256,4125209,286986151,99496625,24178758,89237296,52544580
4257,4125308,261099509,95809745,7789710,104890017,30068008
4258,4125357,124714642,27995925,12810229,41258820,35080307
4259,4125407,146310519,75293506,7348261,28587989,29531262
4260,4125456,76558804,26350044,5833933,20808640,19388297
4261,4125506,29962690512,462317995,10195165499,10055295027,1689828899
4262,4125555,54693877,17774567,2986567,11975973,18413822
4263,4125605,1283443791,271027011,185970509,519048693,206592226
4264,4125704,1094674971,184363029,145098548,495134834,159638903
4265,4125753,184095275,64159930,7193631,65986064,31393694
4266,4125803,306254377,44792137,68213433,110838539,49637126
4267,4125902,66293766,13907955,9524277,20098946,17922435
4268,4126009,221242648,64140341,9064963,89242674,41912191
4269,4126108,167787401,44462589,31665010,46281797,33031368
4270,4126207,107799244,29149967,10024921,27297891,34208161
4271,4126256,1730264920,85954639,240255870,846761987,415809559
4272,4126272,888705866,33600535,760131543,37753389,47971188
4273,4126306,447345189,71111095,125039837,121302657,89023482
4274,4126355,208928269,93687218,7544731,63886698,28481779
4275,4126405,286256484,100668980,15271519,112943460,32333216
4276,4126504,700837181,93238194,137636996,312344851,86773340
4277,4126603,555968770,66125662,113607124,235372956,94869079
4278,4126652,99659649,46015709,3646380,23899968,20390195
4279,4126678,299551542,91775238,33684982,85189027,67064333
4280,4126702,120488773,30994821,15970260,32977143,26647422
4281,4126801,524668925,85255269,140845521,179327028,83291878
4282,4126900,130965370,38585487,9513460,43787737,29898143
4283,4127007,376628405,195880913,18501859,84246702,58541987
4284,4127106,3574544910,116346435,1788206329,1062120446,357410466
4285,4127205,466750639,89802884,91114004,160772819,83049901
4286,4127304,370255576,69727854,63133415,132975191,81687912
4287,4127403,624093213,143337071,73452908,262593262,86495455
4288,4127502,842109693,390852917,43936833,241157314,110414694
4289,4127601,328370312,65158439,24877343,134681548,81266970
4290,4127700,6190290320,516271802,1538454921,2819975115,687114280
4291,4127809,201880399,82467735,16819961,54590597,38655966
4292,4127858,325862392,113461636,39748226,89254044,62117407
4293,4127882,119294468,20437523,18497993,34568502,37752647
4294,4127908,187636279,75887133,10610140,50263514,41811147
4295,4127957,327110017,93736974,20193301,134996285,44408717
4296,4127965,431504517,77151662,150358435,100645357,67373609
4297,4128005,932169892,178172869,135715551,410766867,113974435
4298,4128104,3717097880,99343152,569944116,2197490176,496006918
4299,4128203,1604274541,59636288,308087098,827134758,266320849
4300,4128302,65103054,22824738,3432939,18887157,16559190
4301,4128401,272821758,68862820,30167961,105289785,50659304
4302,4128500,541070905,88513876,39544338,275860777,87517987
4303,4128534,243400124,84618083,20975932,66497281,55033006
4304,4128559,238027988,88003048,10073872,82431477,42469014
4305,4128609,284315396,85865502,25164363,108013187,38567408
4306,4128625,91103097,32481038,8815287,20952128,23498459
4307,4128633,69111174,22043003,2447504,12867456,28885545
4308,4128658,136727414,56660914,18794703,31181115,22599178
4309,4128708,349891969,86070576,21354076,170480863,36732203
4310,4128807,95295852,31548287,5416553,24594448,28108000
4311,4200051,65192261,22458285,3045998,16091140,20354687
4312,4200101,661728066,200697222,96836853,226176644,91383787
4313,4200200,275840514,36735581,71135031,90792573,54058921
4314,4200309,161877850,43330999,31846378,43937674,28394996
4315,4200408,356256144,141804403,31824128,106601351,43170564
4316,4200507,111391015,34920233,9136859,30750615,31977083
4317,4200556,109874226,24017871,22385293,34865906,16504868
4318,4200606,174756381,42878689,20455565,64791682,33465979
4319,4200705,270029703,106048645,15199399,89892074,46432438
4320,4200754,60655034,21382569,6883704,13464216,15850785
4321,4200804,143688295,39024161,19995883,43740056,31893918
4322,4200903,133382626,50101164,12065896,38817777,27333477
4323,4201000,170973880,47814428,20930131,53888417,40107594
4324,4201109,62259069,17342510,5160725,17945980,19015980
4325,4201208,789080081,241978597,224042029,201539359,50796991
4326,4201257,401008087,14695389,136447272,123688732,59803685
4327,4201273,174013934,52932628,43691257,37580927,26792787
4328,4201307,4856254650,66461942,1776888303,1061737638,215130403
4329,4201406,1941336799,92244759,279032288,1105862527,290888237
4330,4201505,210909122,31325621,46538650,68877178,40702665
4331,4201604,97443099,23557778,12920582,33287334,21439055
4332,4201653,115570887,32969019,44063991,18441760,16223765
4333,4201703,210523520,6744929,54450205,91276957,37635474
4334,4201802,100726625,25685437,10718791,32722376,20612692
4335,4201901,176937841,44698143,29333591,56076674,31545366
4336,4201950,179679577,12512065,9892367,84219098,63749451
4337,4202008,6051066672,7957748,686021537,3808468660,955427697
4338,4202057,202179751,13285806,21608163,94682752,60834216
4339,4202073,166797162,20618436,17142615,63040173,58257258
4340,4202081,79440521,18819558,23469810,14764160,18322447
4341,4202099,36897284,14434890,1952604,5952094,13519288
4342,4202107,1831227792,31180144,154401789,1167305558,161581269
4343,4202131,153412908,79699703,6610513,28129658,34572319
4344,4202156,53276706,19127922,1959110,13037647,17220531
4345,4202206,330162267,14165427,133974639,90572904,52254419
4346,4202305,2217969651,93879770,344280959,1175343843,334769533
4347,4202404,17294178550,93138719,3996026656,8809647909,1851024452
4348,4202438,86228529,41284806,4289907,16903831,21118979
4349,4202453,721662017,19581749,96312620,401927764,144883504
4350,4202503,132716816,51965638,5787793,35186993,26752325
4351,4202537,119111709,23715934,31043839,34891561,19112738
4352,4202578,53812898,19052826,3784885,13276352,15269153
4353,4202602,313892000,138548589,20577708,94198367,45645362
4354,4202701,325290757,11832902,173574510,58598357,29924072
4355,4202800,1338203483,112738954,333214278,564819965,157932351
4356,4202859,155526202,8801106,63851996,39252458,23564583
4357,4202875,90130082,41951881,3581770,23678283,17019896
4358,4202909,6931830262,3931826,2091521956,2770026785,677561343
4359,4203006,3530192662,167354583,1378273598,1134542186,377559596
4360,4203105,250713081,54114351,58760557,82633568,33333321
4361,4203154,78612365,37610707,2525161,13343016,22565519
4362,4203204,1684152743,21234219,221143304,854339545,397056686
4363,4203253,136809787,56033960,14691001,34942327,22033215
4364,4203303,559587854,48156026,243583698,135844446,64461943
4365,4203402,228816313,112885471,15100761,53456701,37032214
4366,4203501,278432137,71483643,25249187,116503821,46904212
4367,4203600,2194251419,311362930,696092714,749787570,201170395
4368,4203709,206053489,5601114,40505979,82465755,58961235
4369,4203808,1756153312,255564769,312922409,774702412,257312432
4370,4203907,949032857,63334043,303637868,360163601,120959035
4371,4203956,916316777,8039448,540832697,207004186,129296168
4372,4204004,436258697,40628640,138920070,150470549,57046031
4373,4204103,141187957,48731055,22661707,39281577,22705500
4374,4204152,59455819,18722417,3755864,14392541,20222198
4375,4204178,80225646,39221981,3874831,15340085,19247248
4376,4204194,80328766,41361502,3878341,13821746,19065694
4377,4204202,10522379365,189094531,2571164411,5364051207,1101494066
4378,4204251,684519926,25316932,245268613,234500634,88509768
4379,4204301,3722642427,212941083,1017188263,1673958235,378180805
4380,4204350,299687325,49669963,47073491,136270338,27883295
4381,4204400,283657198,60080950,58374325,91363932,50256083
4382,4204459,47852835,17322774,2188047,10307031,16010711
4383,4204509,465348892,58360582,123279745,159627424,79856160
4384,4204558,618967146,74083379,260807837,148533921,69152464
4385,4204608,8229742561,34284565,1833756261,4262203267,960941096
4386,4204707,596670591,64599391,144995890,252015002,55636751
4387,4204756,51920100,20854798,2653490,12272686,13905816
4388,4204806,1494454949,79296707,442034772,637719168,181299658
4389,4204905,226294984,66014138,16720696,88392426,40979429
4390,4205001,414671393,59942073,18397885,201705257,78146809
4391,4205100,116476100,19663124,36197196,28360311,23773925
4392,4205159,118683418,6191607,45773667,25801414,21976216
4393,4205175,50589320,14992444,1431746,12085123,20224347
4394,4205191,93400148,23579084,26634391,21640721,14110519
4395,4205209,136967368,44064385,14045440,45300119,24193133
4396,4205308,470843993,107362737,120764519,133843343,59461667
4397,4205357,49093865,15468292,5208281,11786226,13824283
4398,4205407,21963927873,47545043,1447620746,13585222932,2732420129
4399,4205431,56944095,15159158,3762249,17925647,16150062
4400,4205456,898164426,59066665,271292379,335391577,133787509
4401,4205506,977423119,128216371,169941849,395378475,182679908
4402,4205555,72673476,32058818,4249089,18194671,15535345
4403,4205605,76465960,20568925,9441967,23460224,19206735
4404,4205704,617279048,12613736,63305777,355255006,121552273
4405,4205803,1098318082,23873192,416546125,322162026,108903460
4406,4205902,3187386875,20209593,1080715230,1258120463,339770744
4407,4206009,352431046,36335931,33341596,162605247,94831771
4408,4206108,248770924,71457496,51638664,70069071,35716963
4409,4206207,264765010,12861085,46206653,130114285,55601506
4410,4206306,1001317199,4586378,336703484,336599777,113652395
4411,4206405,347354577,89138726,50822330,127265684,51448266
4412,4206504,1957711795,41704666,609940069,766753452,234222602
4413,4206603,166720488,21804217,46220776,52850279,29130433
4414,4206652,253814757,56645014,88139050,49584891,30352520
4415,4206702,482407591,30892064,101588138,199990021,107903691
4416,4206751,52597261,22246480,3531379,8659090,15139521
4417,4206801,113047634,44514345,7927313,33068336,20401403
4418,4206900,471133784,18010407,109320563,199152180,95210896
4419,4207007,2556950426,70333459,739436165,1112285377,284616546
4420,4207106,724129935,24082490,160471565,277050047,79536480
4421,4207205,196002027,65597643,18325377,60149777,45663617
4422,4207304,2021092899,45708139,230999604,1179898523,232609930
4423,4207403,174757444,62967093,9624252,60652962,31770878
4424,4207502,2976158918,21135733,1056016777,1119218842,348517866
4425,4207577,162273759,58918864,41299489,29125632,19845367
4426,4207601,87798584,25351453,7329976,24612097,26828154
4427,4207650,293637351,87016338,33539457,106391725,45243780
4428,4207684,253096582,48970961,91354890,54999825,38891121
4429,4207700,356127571,64815442,121687338,94111402,41498569
4430,4207759,99233044,38922775,4798355,27919959,22637110
4431,4207809,242272477,48207115,19514355,104127790,51330731
4432,4207858,38885184,8612960,2688659,10839322,14604429
4433,4207908,334983061,138116502,16311946,105894844,57906218
4434,4208005,307851807,42419810,92618932,101656799,42259881
4435,4208104,772918250,221209718,173903744,215402223,107975361
4436,4208203,28215220151,67212475,2581169866,12802223438,1514038091
4437,4208302,2140616248,6425267,430277998,1119396140,375721324
4438,4208401,832982533,123295866,264882122,270788759,90964858
4439,4208450,919063516,12774357,47927564,523133576,136894327
4440,4208500,967257009,176226152,182807541,403079014,122115218
4441,4208609,139974112,47006811,17258562,40048224,25090361
4442,4208708,377316123,86111147,85177133,118292098,51969155
4443,4208807,581543092,74778629,91128861,273739905,100125357
4444,4208906,9805823997,35631316,3660026215,3675131040,924548314
4445,4208955,51411241,14012031,7767081,12617196,14074114
4446,4209003,1806708030,67311130,380249392,983565577,177309083
4447,4209102,34528619183,112538398,8936125106,14842472421,3134483370
4448,4209151,106904312,27244095,18025671,27668442,28659776
4449,4209177,54054041,16395113,3344429,15792569,15582630
4450,4209201,105173676,35103211,13706085,31350322,16712863
4451,4209300,5571757815,133190049,1110916996,2914441760,793809622
4452,4209409,891933199,72792932,92324500,464412931,206049281
4453,4209458,50349733,20612130,4091840,10970870,12706440
4454,4209508,290054427,15646568,84372234,112592593,35370417
4455,4209607,386607919,38510095,114995830,133138215,77617704
4456,4209706,319479466,135189400,32760269,81012371,56680337
4457,4209805,97975227,37012610,6830325,29714469,20687748
4458,4209854,115297629,45850276,10193661,29265365,25161000
4459,4209904,357624549,24928069,81816626,150175892,57623493
4460,4210001,495950925,44290434,154171235,152316246,65462896
4461,4210035,190778877,24802049,52965698,60439768,33862943
4462,4210050,53714029,23125533,5812512,8539741,14397966
4463,4210100,1974377433,242867960,369256211,896895649,275669849
4464,4210209,52370164,10891450,5977011,12845100,20064213
4465,4210308,210561412,72387941,23695095,60621224,40709390
4466,4210407,199860183,12209101,34169415,96700519,36735357
4467,4210506,1401081781,44340765,534601912,503055489,125947529
4468,4210555,64467141,31739787,2043560,12508742,15804693
4469,4210605,554347234,49011613,165308717,194894789,84994851
4470,4210704,51445788,17177838,4365647,10863687,17408563
4471,4210803,267369057,51813937,59819125,96992639,37404729
4472,4210852,58473889,15027683,10385705,13280374,16173121
4473,4210902,118947958,30171737,18582107,39831293,23329927
4474,4211009,713677034,53423420,353706184,169473264,57369346
4475,4211058,175405709,39391602,30678897,46834670,49992640
4476,4211108,174402110,34270284,18408908,68369760,39552674
4477,4211207,666246237,9224913,223259262,234047894,93990142
4478,4211256,101085905,24788905,26873950,22657368,19625524
4479,4211306,4685198950,91821534,866524841,2223510788,427511233
4480,4211405,184230753,30790892,49636686,61988298,27031936
4481,4211454,134296530,30371539,37071853,29364842,26275065
4482,4211504,630773894,19974911,305542276,167293916,72921915
4483,4211603,761311658,46012396,274838797,260531495,78858269
4484,4211652,90214934,23857632,24098427,19983015,15881413
4485,4211702,906561663,103863183,209627603,358514687,118218932
4486,4211751,771457442,66492607,317373154,198897144,102596006
4487,4211801,195950808,65200763,18851058,60320604,37185118
4488,4211850,93752201,48725864,3431864,22131802,16058561
4489,4211876,41043428,13599711,2159493,9872079,13430721
4490,4211892,59911208,28492509,2087693,11346019,16514938
4491,4211900,5985389866,45112289,817900082,3175036762,893644097
4492,4212007,210067201,58264358,11155497,86130384,38200446
4493,4212056,110985714,29295840,33965742,20055503,18193379
4494,4212106,691110117,216519989,48510334,291909887,74755256
4495,4212205,608300583,122399418,118480606,214211313,94389715
4496,4212239,114062154,36275451,22890801,26245899,20743016
4497,4212254,176770587,17850049,16230687,85367324,45314819
4498,4212270,133264897,66796733,9501380,22997785,26201897
4499,4212304,200455500,28881219,24893098,94490871,39261176
4500,4212403,144920550,43660385,31889250,35845474,22975795
4501,4212502,819066873,40599516,90380044,443592352,163264355
4502,4212601,93906168,22164073,13996171,32261805,18139035
4503,4212650,96818567,4220977,7678180,32408213,48034153
4504,4212700,180714582,62869312,13686711,60507552,31416381
4505,4212809,1109526662,26962442,183087314,470768491,136289214
4506,4212908,1142190780,59462265,427297706,409143593,105810707
4507,4213005,185387227,27188349,59127900,41591673,23540561
4508,4213104,744193468,27141612,567497160,101708456,34633274
4509,4213153,110961403,50862201,8236087,27674745,18411310
4510,4213203,2119306750,23689065,768661985,632925690,191212931
4511,4213302,130942822,43130407,21547586,30984864,26687630
4512,4213351,114123234,47653081,9814683,26205292,20959993
4513,4213401,226670782,54184481,18340088,85449254,55468056
4514,4213500,1262671974,20545802,99659485,828134357,129639123
4515,4213609,778429876,55299098,157414735,343863436,154000455
4516,4213708,552797701,46756599,164773664,202836698,81208490
4517,4213807,169487074,20789486,18095469,80686542,38272515
4518,4213906,54907841,23203760,2331404,10885378,13999446
4519,4214003,721514047,51287434,274227239,242476978,88920876
4520,4214102,51274755,18047797,3154077,12782545,15453577
4521,4214151,74086728,18349686,16622295,14197421,19210255
4522,4214201,364898486,61225866,101191652,120973138,49642497
4523,4214300,137067511,49303383,13124815,45629304,20028248
4524,4214409,218673686,100612348,28935188,40084741,36905494
4525,4214508,160481785,43127426,21368503,53943405,32030034
4526,4214607,207599977,67654402,25003732,63971537,38593627
4527,4214706,337172531,25805621,101729595,122213749,53697092
4528,4214805,2894102020,17993310,620647792,1543161419,362007229
4529,4214904,244948648,57425970,107575701,41759473,25487415
4530,4215000,1232353430,64942880,348916313,475087769,221124594
4531,4215059,59284059,25423294,2687244,12307536,16486699
4532,4215075,125266392,34073762,22746072,34993056,25604446
4533,4215109,305813639,17830675,76480734,111831328,54885633
4534,4215208,89443923,32555571,3236018,25145310,25236419
4535,4215307,217401497,22876684,68888226,69067161,40507397
4536,4215356,70205706,21141331,6785719,17281245,21819228
4537,4215406,201504910,23080877,65237501,66059033,27888892
4538,4215455,334671363,10674622,112195415,93169267,57053327
4539,4215505,481576738,48733907,151475440,150600291,84940964
4540,4215554,75556842,20909694,15428896,17757726,16003337
4541,4215604,57497470,18035357,6114507,12983773,16299954
4542,4215653,152035288,40110130,9816313,50764010,41176594
4543,4215679,193936048,88704932,14261642,41102179,42084167
4544,4215687,52316587,16999878,6455938,10451140,15772107
4545,4215695,35092112,9612211,2633588,9343367,11945698
4546,4215703,926587483,28187412,405205650,319109264,118996261
4547,4215752,64038286,17870511,11662554,14565325,16037881
4548,4215802,3323764455,49977226,1162264875,1285942814,430482450
4549,4215901,73681611,14727738,12880630,23600930,17417759
4550,4216008,431403030,72956506,137329539,129952787,55875744
4551,4216057,159871189,20437793,36855695,51416185,32006954
4552,4216107,310516291,70242405,65956809,108978809,45195751
4553,4216206,4237318892,19318599,1366543838,1766380503,326390656
4554,4216255,273810581,74657470,53109473,85803466,33753541
4555,4216305,922115148,14002427,296419930,338065757,169900516
4556,4216354,206271722,31696110,79075436,53569534,23276802
4557,4216404,204292155,65551650,22297918,67960849,37314706
4558,4216503,894979860,327030110,50190684,352468236,121913954
4559,4216602,11290447890,7719970,1326082029,6299647418,1159886235
4560,4216701,418051865,72642586,68356238,173372881,69185887
4561,4216800,262281500,90050338,78248436,45187073,37320260
4562,4216909,1112706307,50513424,327424412,467361832,122919532
4563,4217006,694910245,123773765,187218748,200306601,66636583
4564,4217105,81159967,21184956,6929164,29500495,17584952
4565,4217154,39544052,14618833,1216881,8024817,14320577
4566,4217204,1675132584,81874058,395519250,831588124,197739219
4567,4217253,87589410,14693022,5748072,31618692,29933213
4568,4217303,384604409,66221948,130567447,94438837,47093968
4569,4217402,524878971,12373141,168172875,176617148,102334914
4570,4217501,896556740,106023524,316739934,287566372,89645428
4571,4217550,87123345,24036807,11918789,25844602,19350094
4572,4217600,525771483,19837303,223034771,173951034,68991050
4573,4217709,803393101,124854765,131322823,334757889,143079556
4574,4217758,63195974,25266279,4489567,14391138,15775259
4575,4217808,667409251,73520702,154158515,275854451,86791132
4576,4217907,437885796,89150742,135617340,116485895,48673425
4577,4217956,60606055,15045689,16044924,12245442,13879919
4578,4218004,1735630752,22673713,360553577,820494633,213351563
4579,4218103,129154183,42793642,9384166,39188917,28690013
4580,4218202,1967800775,9224184,693761825,763374810,224598903
4581,4218251,190139672,39613396,60288250,36956158,41484005
4582,4218301,1150828164,38360856,649486226,215455407,104491370
4583,4218350,211614008,5886569,118023340,49233040,28371485
4584,4218400,164576236,29019739,32855814,56330476,33678598
4585,4218509,711248316,49596959,285015992,234594222,45918433
4586,4218608,277000433,25768474,94831957,77707946,39200367
4587,4218707,3961861768,49900117,601927083,2422689209,484993087
4588,4218756,142135345,63520055,7373976,38331088,26697921
4589,4218806,535770182,74387101,132690721,211852103,61178905
4590,4218855,65785461,23440051,4010015,19013555,16870259
4591,4218905,296614821,97176119,15013517,112568723,56299524
4592,4218954,66613940,29549978,2924623,14513079,16803790
4593,4219002,834663154,36639645,295528257,279478285,113730628
4594,4219101,141076874,35358882,27401668,43719803,21852423
4595,4219150,65731075,26921919,7065803,12188581,17509169
4596,4219176,444099585,34995980,243856523,74311605,30058185
4597,4219200,286152264,70232197,69792763,83584112,35615493
4598,4219309,2702063717,172777044,746905036,1165927881,277809289
4599,4219358,118888250,39867856,13521929,32926518,26141181
4600,4219408,131464620,27010791,36062701,37010629,23186300
4601,4219507,1896873143,104805735,344113248,1014822512,236396023
4602,4219606,157893325,71315918,23695725,32963248,23633167
4603,4219705,1038422515,76544699,330619146,370078415,142519313
4604,4219853,82422036,26703192,4769358,24697033,22711679
4605,4220000,242539222,5625393,26117942,126471325,64861734
4606,4300034,252048481,115609751,12938070,72944271,36755509
4607,4300059,324140439,82008789,16653458,163653119,26506777
4608,4300109,536911801,127982740,95382187,175993526,87608546
4609,4300208,301939112,107352071,21802977,111159372,39243761
4610,4300307,118024786,32906428,4411086,44381753,31327053
4611,4300406,2138004294,382581662,241656273,963703927,403820259
4612,4300455,110903987,38264070,2876113,36326588,24903434
4613,4300471,163168700,76054443,6852285,51192463,16388476
4614,4300505,536480909,47158699,389542505,45502863,47662247
4615,4300554,61914474,26104860,2252255,16026870,14058818
4616,4300570,119778973,30473354,34994873,23553082,20787259
4617,4300604,2843520122,884537,393496511,1244953195,970109906
4618,4300638,120980266,45847245,4055827,30087477,38182236
4619,4300646,135199002,14805159,31279996,36955544,40735516
4620,4300661,106411867,68685781,4245434,18416786,11669352
4621,4300703,212258181,58364309,15987775,78496757,34615743
4622,4300802,658585689,60818329,203657457,232276510,73117765
4623,4300851,137617222,64763285,7100020,35176217,26379778
4624,4300877,193348523,833370,69966547,61980173,37403613
4625,4300901,1004171227,65424993,814788247,62064735,48672610
4626,4301008,1252121303,48858872,499937007,401061175,107333364
4627,4301057,245580752,2985488,21105320,132816076,71158865
4628,4301073,56784284,20696293,2161151,11575698,20023284
4629,4301107,268587254,29441485,28568852,118411627,76879045
4630,4301206,331075679,105904853,22062447,116237005,68938485
4631,4301305,542527747,217006837,30838343,166599114,105449606
4632,4301404,257481206,47735778,28370732,108630954,53997810
4633,4301503,320661291,105217864,17058153,138405997,37660970
4634,4301552,110150910,33988117,8405141,37887284,23140710
4635,4301602,3154210562,169134419,339585664,1698071319,661220442
4636,4301636,241010940,9219579,14698588,119826933,83049931
4637,4301651,257317285,24119573,123330199,43712051,33728698
4638,4301701,244501492,59950000,36598444,88382085,35266291
4639,4301750,143306474,71874781,7769442,21123105,38465284
4640,4301800,208681774,102945083,14700806,49144216,32860819
4641,4301859,46500416,11879141,2419882,11014651,19879588
4642,4301875,171383085,84496601,9303258,40205459,28948506
4643,4301909,333627865,92028180,34277515,111667405,71764076
4644,4301925,53528320,28629629,1574275,8166242,13704841
4645,4301958,131846580,21603012,35623980,41169421,19459277
4646,4302006,202944903,75677051,8336137,52641480,58183446
4647,4302055,35303161,11225011,1582358,7292028,14308887
4648,4302105,6349889808,77481332,1922620194,2817691347,695415534
4649,4302154,147387323,80650571,4462230,35644642,17971397
4650,4302204,245849359,47047675,24991706,113795526,40207060
4651,4302220,251620144,148980374,7727648,59894019,22114588
4652,4302238,171969341,100738971,5300272,36945479,21599356
4653,4302253,86941372,17179443,18275133,20446404,20214632
4654,4302303,445615732,199746554,38485695,128255962,60658875
4655,4302352,713326351,22613373,216283095,277428058,75967459
4656,4302378,61745881,23793587,2632232,16050909,16419838
4657,4302402,316612451,19886632,89178432,113096732,63651358
4658,4302451,136734776,56009031,10690601,27126674,38947823
4659,4302501,324342179,167609411,10295232,83945859,44783245
4660,4302584,131081896,53039095,3847692,44581433,17115018
4661,4302600,94482032,35125084,3455768,27638074,22794048
4662,4302659,91523904,17749218,8294912,32071887,27843684
4663,4302709,473596746,88669531,80225857,170498921,108100088
4664,4302808,864995691,115647192,121316631,376716769,190621494
4665,4302907,338948216,129218422,16845804,104597451,73732927
4666,4303004,2414633643,399872473,244871338,1172539423,419066008
4667,4303103,5687259921,898297,1094694308,2878810879,710540007
4668,4303202,116287938,46687495,6060214,30936693,28985077
4669,4303301,183452868,61510773,8489915,69243870,31967241
4670,4303400,111997739,48410826,4775319,27008925,28769257
4671,4303509,2181297678,282622541,318258114,978185382,358888148
4672,4303558,167906071,44364956,23739216,59296561,20227435
4673,4303608,178808825,25305696,47086031,52297238,39071485
4674,4303673,153113148,52015634,21198643,29682479,23586586
4675,4303707,163029418,57868947,9010837,55357026,33433119
4676,4303806,234089806,77835723,11097541,94843954,34944527
4677,4303905,3202490104,1795931,1154432152,1005288451,395189732
4678,4304002,230863830,57026777,19132607,98661457,28581970
4679,4304101,89034997,30531472,5501065,25102530,22390000
4680,4304200,849669531,181208384,146991614,302327625,158371704
4681,4304309,242759864,72079516,27496926,89173565,37044150
4682,4304358,649412552,74130111,302639898,108729064,76014055
4683,4304408,1256118474,11544481,228384392,662701266,251139938
4684,4304507,1297954895,391893541,52346017,490610277,292482489
4685,4304606,20630280141,7426092,7173564720,8948286419,1827831620
4686,4304614,49434956,24602321,1417465,8810293,13256041
4687,4304622,191738381,114714027,16737705,38360912,12225213
4688,4304630,1609057678,1976515,241878555,903033911,351490105
4689,4304655,320739939,191961345,10201652,73197624,28673597
4690,4304663,550615379,57812807,127397561,180682813,140260255
4691,4304671,212050432,49040481,28837640,83689011,29880982
4692,4304689,227408940,19059904,50560022,70774848,63928026
4693,4304697,76519570,35045910,5967549,12419969,21323039
4694,4304705,3150493958,134214755,281829239,1893661598,343612353
4695,4304713,119670036,33698240,14081473,23364353,44236646
4696,4304804,2773584937,46258009,1239933015,738404918,173077689
4697,4304853,43952838,19768980,4011420,7386491,11655387
4698,4304903,477705976,83541477,78968729,209470150,50612520
4699,4304952,128011616,44229384,6236722,45455020,20869337
4700,4305009,382494501,139848597,14276475,153223140,50101363
4701,4305108,27013569549,296441016,7271689935,12715361209,2826463867
4702,4305116,83040444,40592431,2944751,17587633,19431149
4703,4305124,107555295,39387510,4266592,25699320,34999414
4704,4305132,75643973,24936192,2534286,17120659,28905460
4705,4305157,55883623,23755384,1482588,12009213,16653944
