,id_municipio,populacao_2019
0,1100015,22945
1,1100023,107863
2,1100031,5312
3,1100049,85359
4,1100056,16323
5,1100064,15882
6,1100072,7391
7,1100080,18331
8,1100098,32374
9,1100106,46174
10,1100114,51775
11,1100122,128969
12,1100130,39991
13,1100148,20474
14,1100155,36035
15,1100189,36660
16,1100205,529544
17,1100254,18986
18,1100262,3764
19,1100288,55058
20,1100296,6495
21,1100304,99854
22,1100320,23005
23,1100338,30583
24,1100346,14411
25,1100379,13241
26,1100403,21428
27,1100452,39654
28,1100502,8538
29,1100601,6230
30,1100700,14139
31,1100809,26693
32,1100908,3052
33,1100924,11182
34,1100940,25215
35,1101005,7767
36,1101104,10458
37,1101203,9660
38,1101302,10947
39,1101401,15852
40,1101435,6970
41,1101450,6074
42,1101468,2169
43,1101476,2856
44,1101484,5172
45,1101492,20266
46,1101500,11856
47,1101559,4308
48,1101609,10444
49,1101708,11467
50,1101757,11204
51,1101807,6825
52,1200013,15256
53,1200054,7417
54,1200104,26278
55,1200138,10266
56,1200179,11733
57,1200203,88376
58,1200252,18411
59,1200302,34780
60,1200328,8317
61,1200336,18977
62,1200344,9459
63,1200351,18867
64,1200385,19761
65,1200393,11982
66,1200401,407319
67,1200427,18930
68,1200435,6540
69,1200450,23024
70,1200500,45848
71,1200609,42567
72,1200708,19323
73,1200807,18504
74,1300029,16041
75,1300060,11536
76,1300086,13614
77,1300102,21010
78,1300144,21973
79,1300201,19921
80,1300300,39565
81,1300409,27502
82,1300508,32041
83,1300607,42984
84,1300631,19679
85,1300680,19207
86,1300706,34308
87,1300805,41161
88,1300839,13081
89,1300904,15629
90,1301001,28294
91,1301100,37869
92,1301159,30225
93,1301209,85097
94,1301308,28637
95,1301407,35273
96,1301506,20033
97,1301605,17609
98,1301654,16678
99,1301704,55080
100,1301803,29689
101,1301852,48296
102,1301902,101337
103,1301951,7851
104,1302009,9148
105,1302108,2755
106,1302207,14712
107,1302306,14317
108,1302405,46069
109,1302504,97377
110,1302553,32105
111,1302603,2182763
112,1302702,55751
113,1302801,18224
114,1302900,63905
115,1303007,21173
116,1303106,37378
117,1303205,19454
118,1303304,25644
119,1303403,114273
120,1303502,19426
121,1303536,36279
122,1303569,33347
123,1303601,25156
124,1303700,21602
125,1303809,45564
126,1303908,39299
127,1303957,14020
128,1304005,9171
129,1304062,65844
130,1304104,17156
131,1304203,59849
132,1304237,18755
133,1304260,13540
134,1304302,16256
135,1304401,23065
136,1400027,12796
137,1400050,15510
138,1400100,399213
139,1400159,12409
140,1400175,18335
141,1400209,21926
142,1400233,10169
143,1400282,11950
144,1400308,17853
145,1400407,11290
146,1400456,17401
147,1400472,30163
148,1400506,8201
149,1400605,7986
150,1400704,10559
151,1500107,157698
152,1500131,7434
153,1500206,55591
154,1500305,39218
155,1500347,27430
156,1500404,56789
157,1500503,34109
158,1500602,114594
159,1500701,29277
160,1500800,530598
161,1500859,27890
162,1500909,45998
163,1500958,31338
164,1501006,16388
165,1501105,30673
166,1501204,47446
167,1501253,3286
168,1501303,124680
169,1501402,1492745
170,1501451,17732
171,1501501,62737
172,1501576,16981
173,1501600,16286
174,1501709,127686
175,1501725,15086
176,1501758,7380
177,1501782,66046
178,1501808,102701
179,1501907,29132
180,1501956,33900
181,1502004,23767
182,1502103,137890
183,1502152,37085
184,1502202,69027
185,1502301,54303
186,1502400,200793
187,1502509,23717
188,1502608,12085
189,1502707,47864
190,1502756,33318
191,1502764,13473
192,1502772,17929
193,1502806,34448
194,1502855,14393
195,1502905,40066
196,1502939,59719
197,1502954,33808
198,1503002,7194
199,1503044,20304
200,1503077,26066
201,1503093,40475
202,1503101,33376
203,1503200,38807
204,1503309,62698
205,1503408,11711
206,1503457,64053
207,1503507,32550
208,1503606,101247
209,1503705,53269
210,1503754,8239
211,1503804,59155
212,1503903,57943
213,1504000,28935
214,1504059,30077
215,1504109,8548
216,1504208,279349
217,1504307,29473
218,1504406,28336
219,1504422,131521
220,1504455,31597
221,1504505,27654
222,1504604,31136
223,1504703,82094
224,1504752,16084
225,1504802,58032
226,1504901,40349
227,1504950,21368
228,1504976,16678
229,1505007,15363
230,1505031,25762
231,1505064,75919
232,1505106,52137
233,1505205,32512
234,1505304,73096
235,1505403,17842
236,1505437,32832
237,1505486,47706
238,1505494,7589
239,1505502,113145
240,1505536,208273
241,1505551,5483
242,1505601,8077
243,1505635,12981
244,1505650,30982
245,1505700,31082
246,1505809,62043
247,1505908,41135
248,1506005,29866
249,1506104,10825
250,1506112,13608
251,1506138,84787
252,1506161,18193
253,1506187,52357
254,1506195,50510
255,1506203,40675
256,1506302,23752
257,1506351,21079
258,1506401,10128
259,1506500,70801
260,1506559,19848
261,1506583,21449
262,1506609,24861
263,1506708,72817
264,1506807,304589
265,1506906,6709
266,1507003,31482
267,1507102,18050
268,1507151,25557
269,1507201,31989
270,1507300,128481
271,1507409,15882
272,1507458,24847
273,1507466,6139
274,1507474,23045
275,1507508,13996
276,1507607,58986
277,1507706,26640
278,1507755,5930
279,1507805,11658
280,1507904,25374
281,1507953,106339
282,1507961,11720
283,1507979,18769
284,1508001,63447
285,1508035,30959
286,1508050,18989
287,1508084,39602
288,1508100,113659
289,1508126,59210
290,1508159,45476
291,1508209,53686
292,1508308,61403
293,1508357,15134
294,1508407,44751
295,1600055,5397
296,1600105,9109
297,1600154,16502
298,1600204,11117
299,1600212,5983
300,1600238,7780
301,1600253,5503
302,1600279,50410
303,1600303,503327
304,1600402,21632
305,1600501,27270
306,1600535,21971
307,1600550,5120
308,1600600,121364
309,1600709,17315
310,1600808,15931
311,1700251,2579
312,1700301,6733
313,1700350,5390
314,1700400,7055
315,1700707,8412
316,1701002,9549
317,1701051,3433
318,1701101,4795
319,1701309,5758
320,1701903,7086
321,1702000,8517
322,1702109,180470
323,1702158,5729
324,1702208,35761
325,1702307,6643
326,1702406,10567
327,1702554,18412
328,1702703,3757
329,1702901,9756
330,1703008,10664
331,1703057,3553
332,1703073,4591
333,1703107,5632
334,1703206,4459
335,1703305,4894
336,1703602,2201
337,1703701,5497
338,1703800,11348
339,1703826,2275
340,1703842,10116
341,1703867,4382
342,1703883,2580
343,1703891,4095
344,1703909,5369
345,1704105,2905
346,1704600,1406
347,1705102,3333
348,1705508,35424
349,1705557,4852
350,1705607,4105
351,1706001,5588
352,1706100,7289
353,1706258,1722
354,1706506,6097
355,1707009,22139
356,1707108,6900
357,1707207,7198
358,1707306,4686
359,1707405,10996
360,1707553,3835
361,1707652,5263
362,1707702,8856
363,1708205,18440
364,1708254,2589
365,1708304,5123
366,1709005,13019
367,1709302,25923
368,1709500,86647
369,1709807,2015
370,1710508,7433
371,1710706,5864
372,1710904,3777
373,1711100,2427
374,1711506,3849
375,1711803,2193
376,1711902,13357
377,1711951,4316
378,1712009,3134
379,1712157,1923
380,1712405,3740
381,1712454,3108
382,1712504,5175
383,1712702,2684
384,1712801,3426
385,1713205,18248
386,1713304,13434
387,1713601,7947
388,1713700,2279
389,1713809,6658
390,1713957,3551
391,1714203,9244
392,1714302,3898
393,1714880,11819
394,1715002,4260
395,1715101,4342
396,1715150,2332
397,1715259,2722
398,1715507,1112
399,1715705,6026
400,1715754,7659
401,1716109,51252
402,1716208,10449
403,1716307,4849
404,1716505,13578
405,1716604,11749
406,1716653,5477
407,1716703,8205
408,1717008,4447
409,1717206,3028
410,1717503,7654
411,1717800,4596
412,1717909,8039
413,1718006,3139
414,1718204,53010
415,1718303,8432
416,1718402,3684
417,1718451,2688
418,1718501,4293
419,1718550,4645
420,1718659,2130
421,1718709,2834
422,1718758,6478
423,1718808,4711
424,1718840,3375
425,1718865,7512
426,1718881,3434
427,1718899,2365
428,1718907,4829
429,1719004,2866
430,1720002,2529
431,1720101,5324
432,1720150,1585
433,1720200,12139
434,1720259,3082
435,1720309,4805
436,1720499,3960
437,1720655,5403
438,1720804,9029
439,1720853,1966
440,1720903,16683
441,1720937,2148
442,1720978,2793
443,1721000,299127
444,1721109,7545
445,1721208,22870
446,1721257,1891
447,1721307,2671
448,1722081,11683
449,1722107,11540
450,2100055,112445
451,2100105,6524
452,2100154,12571
453,2100204,22097
454,2100303,26532
455,2100402,8128
456,2100436,27053
457,2100477,31919
458,2100501,11190
459,2100550,6962
460,2100600,41435
461,2100709,26803
462,2100808,15732
463,2100832,17239
464,2100873,15426
465,2100907,46440
466,2100956,32701
467,2101004,29848
468,2101103,12130
469,2101202,104949
470,2101251,17055
471,2101301,18582
472,2101350,5644
473,2101400,94887
474,2101509,18820
475,2101608,88212
476,2101707,62528
477,2101731,7469
478,2101772,11209
479,2101806,5632
480,2101905,21280
481,2101939,6043
482,2101970,9287
483,2102002,41630
484,2102036,34028
485,2102077,16294
486,2102101,36397
487,2102150,9188
488,2102200,28678
489,2102309,23884
490,2102325,72358
491,2102358,15430
492,2102374,9431
493,2102408,11177
494,2102507,19379
495,2102556,14374
496,2102606,20178
497,2102705,21995
498,2102754,10934
499,2102804,24322
500,2102903,23807
501,2103000,164880
502,2103109,10675
503,2103125,8673
504,2103158,13458
505,2103174,21622
506,2103208,79675
507,2103257,14697
508,2103307,122859
509,2103406,49435
510,2103505,41178
511,2103554,16237
512,2103604,65296
513,2103703,32695
514,2103752,12908
515,2103802,23350
516,2103901,11349
517,2104008,17241
518,2104057,41946
519,2104073,8504
520,2104081,10360
521,2104099,19089
522,2104107,12631
523,2104206,15552
524,2104305,11819
525,2104404,17934
526,2104503,10840
527,2104552,18296
528,2104602,16828
529,2104628,7807
530,2104651,10180
531,2104677,25577
532,2104701,6262
533,2104800,69527
534,2104909,12030
535,2105005,28717
536,2105104,27113
537,2105153,14177
538,2105203,11320
539,2105302,258682
540,2105351,16057
541,2105401,68203
542,2105427,26000
543,2105450,10153
544,2105476,16515
545,2105500,23632
546,2105609,16168
547,2105658,3432
548,2105708,50266
549,2105807,10840
550,2105906,16257
551,2105922,11250
552,2105948,8873
553,2105963,11394
554,2105989,7550
555,2106003,11893
556,2106102,12157
557,2106201,6951
558,2106300,19826
559,2106326,21395
560,2106359,7792
561,2106375,16265
562,2106409,16829
563,2106508,23370
564,2106607,33782
565,2106631,16745
566,2106672,8464
567,2106706,21015
568,2106755,28381
569,2106805,14962
570,2106904,33434
571,2107001,9160
572,2107100,19433
573,2107209,14454
574,2107258,5384
575,2107308,4683
576,2107357,20928
577,2107407,19505
578,2107456,14701
579,2107506,122197
580,2107605,19722
581,2107704,21386
582,2107803,34907
583,2107902,19019
584,2108009,19472
585,2108058,16035
586,2108108,21040
587,2108207,39229
588,2108256,25144
589,2108306,38470
590,2108405,14318
591,2108454,23196
592,2108504,32941
593,2108603,83387
594,2108702,21485
595,2108801,18625
596,2108900,17873
597,2109007,23885
598,2109056,5975
599,2109106,47804
600,2109205,12734
601,2109239,7015
602,2109270,18918
603,2109304,11193
604,2109403,15315
605,2109452,30761
606,2109502,20195
607,2109551,7791
608,2109601,42740
609,2109700,5671
610,2109759,7773
611,2109809,42130
612,2109908,89044
613,2110005,72667
614,2110039,25254
615,2110104,25642
616,2110203,37855
617,2110237,13386
618,2110278,15846
619,2110302,14528
620,2110401,18663
621,2110500,45211
622,2110609,28507
623,2110658,7392
624,2110708,34376
625,2110807,4585
626,2110856,11798
627,2110906,12210
628,2111003,20665
629,2111029,15808
630,2111052,11177
631,2111078,18543
632,2111102,25929
633,2111201,177687
634,2111250,7641
635,2111300,1101884
636,2111409,18856
637,2111508,41529
638,2111532,12690
639,2111573,4668
640,2111607,18868
641,2111631,5237
642,2111672,6719
643,2111706,22247
644,2111722,13914
645,2111748,11141
646,2111763,14293
647,2111789,10253
648,2111805,18081
649,2111904,10636
650,2111953,5660
651,2112001,8521
652,2112100,29124
653,2112209,169107
654,2112233,21998
655,2112274,5840
656,2112308,41832
657,2112407,35604
658,2112456,25619
659,2112506,58860
660,2112605,33122
661,2112704,56510
662,2112803,52441
663,2112852,13392
664,2112902,32764
665,2113009,31523
666,2114007,51714
667,2200053,7084
668,2200103,5139
669,2200202,17411
670,2200251,7651
671,2200277,4915
672,2200301,14304
673,2200400,40524
674,2200459,5419
675,2200509,17598
676,2200608,6788
677,2200707,9880
678,2200806,3164
679,2200905,5835
680,2200954,2551
681,2201002,4727
682,2201051,7846
683,2201101,11289
684,2201150,11586
685,2201176,3951
686,2201200,47066
687,2201309,3348
688,2201408,7032
689,2201507,26857
690,2201556,4015
691,2201572,3566
692,2201606,10467
693,2201705,5501
694,2201739,6205
695,2201770,6781
696,2201804,4500
697,2201903,25179
698,2201919,5630
699,2201929,5670
700,2201945,6407
701,2201960,8329
702,2201988,3875
703,2202000,19781
704,2202026,8244
705,2202059,10586
706,2202075,3559
707,2202083,7642
708,2202091,5776
709,2202109,5613
710,2202117,5045
711,2202133,5943
712,2202174,7279
713,2202208,46833
714,2202251,3950
715,2202307,21187
716,2202406,11417
717,2202455,4100
718,2202505,10916
719,2202539,5868
720,2202554,5067
721,2202604,19716
722,2202653,5424
723,2202703,27787
724,2202711,4891
725,2202729,6153
726,2202737,4020
727,2202752,6484
728,2202778,7656
729,2202802,4803
730,2202851,4682
731,2202901,26644
732,2203008,8294
733,2203107,10423
734,2203206,11388
735,2203230,4954
736,2203255,4443
737,2203271,5343
738,2203305,13817
739,2203354,7011
740,2203404,6904
741,2203420,4355
742,2203453,9556
743,2203503,14602
744,2203602,4915
745,2203701,39737
746,2203750,5307
747,2203800,4463
748,2203859,2558
749,2203909,59935
750,2204006,5348
751,2204105,4348
752,2204154,3184
753,2204204,9319
754,2204303,11625
755,2204352,5442
756,2204402,10690
757,2204501,10499
758,2204550,4562
759,2204600,3877
760,2204659,9426
761,2204709,15308
762,2204808,9811
763,2204907,8549
764,2205003,11530
765,2205102,11019
766,2205151,5741
767,2205201,19104
768,2205250,4504
769,2205276,4865
770,2205300,4452
771,2205359,3008
772,2205409,14354
773,2205458,5443
774,2205508,39208
775,2205516,5478
776,2205524,5627
777,2205532,4763
778,2205540,2845
779,2205557,8542
780,2205565,4655
781,2205573,6758
782,2205581,4064
783,2205599,5177
784,2205607,5295
785,2205706,30311
786,2205805,25486
787,2205854,8310
788,2205904,5349
789,2205953,8492
790,2206001,4549
791,2206050,6441
792,2206100,10936
793,2206209,33760
794,2206308,1246
795,2206357,6613
796,2206407,10564
797,2206506,7749
798,2206605,10613
799,2206654,4532
800,2206670,6796
801,2206696,9159
802,2206704,7339
803,2206720,8570
804,2206753,4870
805,2206803,8692
806,2206902,6565
807,2206951,2991
808,2207009,37029
809,2207108,2459
810,2207207,6868
811,2207306,4129
812,2207355,3389
813,2207405,5043
814,2207504,14539
815,2207553,3945
816,2207603,10791
817,2207702,153078
818,2207751,4313
819,2207777,6392
820,2207793,4045
821,2207801,20523
822,2207850,3677
823,2207900,38742
824,2207934,2536
825,2207959,4374
826,2208007,78222
827,2208106,12127
828,2208205,18425
829,2208304,28791
830,2208403,63742
831,2208502,12568
832,2208551,2710
833,2208601,3151
834,2208650,8992
835,2208700,8778
836,2208809,17978
837,2208858,4312
838,2208874,4477
839,2208908,7341
840,2209005,6432
841,2209104,6240
842,2209153,4019
843,2209203,6253
844,2209302,5860
845,2209351,4634
846,2209377,5257
847,2209401,6415
848,2209450,2161
849,2209500,3798
850,2209559,4448
851,2209609,2942
852,2209658,5755
853,2209708,6423
854,2209757,3041
855,2209807,5015
856,2209856,4608
857,2209872,6042
858,2209906,6139
859,2209955,4840
860,2209971,7989
861,2210003,20601
862,2210052,5346
863,2210102,3745
864,2210201,6705
865,2210300,6363
866,2210359,4573
867,2210375,2644
868,2210383,2452
869,2210391,3039
870,2210409,17662
871,2210508,14291
872,2210607,34710
873,2210623,3469
874,2210631,4294
875,2210656,10041
876,2210706,14633
877,2210805,12711
878,2210904,4569
879,2210938,6730
880,2210953,2919
881,2210979,2765
882,2211001,864845
883,2211100,44485
884,2211209,21558
885,2211308,20918
886,2211357,4947
887,2211407,4391
888,2211506,3077
889,2211605,2971
890,2211704,4462
891,2300101,11737
892,2300150,14929
893,2300200,62641
894,2300309,54270
895,2300408,17399
896,2300507,11714
897,2300606,7586
898,2300705,17146
899,2300754,43452
900,2300804,7353
901,2300903,14600
902,2301000,80271
903,2301109,74547
904,2301208,26469
905,2301257,10935
906,2301307,21600
907,2301406,11847
908,2301505,7840
909,2301604,23417
910,2301703,24654
911,2301802,6288
912,2301851,18197
913,2301901,60781
914,2301950,22425
915,2302008,22680
916,2302057,15017
917,2302107,35750
918,2302206,53573
919,2302305,32591
920,2302404,54470
921,2302503,49477
922,2302602,63661
923,2302701,27426
924,2302800,76997
925,2302909,17738
926,2303006,22547
927,2303105,18448
928,2303204,26965
929,2303303,18699
930,2303402,17606
931,2303501,71743
932,2303600,20698
933,2303659,10342
934,2303709,361400
935,2303808,25557
936,2303907,13069
937,2303931,13521
938,2303956,20264
939,2304004,23136
940,2304103,75074
941,2304202,132123
942,2304236,18063
943,2304251,24827
944,2304269,9625
945,2304277,7198
946,2304285,53618
947,2304301,19450
948,2304350,24218
949,2304400,2669342
950,2304459,16480
951,2304509,14072
952,2304608,7618
953,2304657,14399
954,2304707,54748
955,2304806,4844
956,2304905,11068
957,2304954,26064
958,2305001,40642
959,2305100,5193
960,2305209,19978
961,2305233,67337
962,2305266,13353
963,2305308,24997
964,2305332,12525
965,2305357,19934
966,2305407,68018
967,2305506,102498
968,2305605,26178
969,2305654,11593
970,2305704,12463
971,2305803,41964
972,2305902,38166
973,2306009,14297
974,2306108,24156
975,2306207,7827
976,2306256,37980
977,2306306,52675
978,2306405,129358
979,2306504,20382
980,2306553,41826
981,2306603,21647
982,2306702,18162
983,2306801,11401
984,2306900,34682
985,2307007,33705
986,2307106,27174
987,2307205,8111
988,2307254,19816
989,2307304,274207
990,2307403,24833
991,2307502,31508
992,2307601,59540
993,2307635,19691
994,2307650,227886
995,2307700,128978
996,2307809,27361
997,2307908,11233
998,2308005,38737
999,2308104,47962
1000,2308203,15057
1001,2308302,27512
1002,2308351,13155
1003,2308377,13818
1004,2308401,35393
1005,2308500,43797
1006,2308609,17234
1007,2308708,61890
1008,2308807,8724
1009,2308906,22534
1010,2309003,14537
1011,2309102,10823
1012,2309201,15565
1013,2309300,32328
1014,2309409,28607
1015,2309458,25703
1016,2309508,21427
1017,2309607,72203
1018,2309706,83432
1019,2309805,12261
1020,2309904,6533
1021,2310001,9386
1022,2310100,13322
1023,2310209,35076
1024,2310258,32744
1025,2310308,31521
1026,2310407,12226
1027,2310506,43258
1028,2310605,9077
1029,2310704,37751
1030,2310803,16307
1031,2310852,20567
1032,2310902,16959
1033,2310951,10951
1034,2311009,12336
1035,2311108,14996
1036,2311207,11045
1037,2311231,6419
1038,2311264,21084
1039,2311306,87728
1040,2311355,16178
1041,2311405,81082
1042,2311504,22149
1043,2311603,29053
1044,2311702,18491
1045,2311801,78194
1046,2311900,15819
1047,2311959,16554
1048,2312007,32452
1049,2312106,17700
1050,2312205,43703
1051,2312304,47903
1052,2312403,48422
1053,2312502,7645
1054,2312601,13000
1055,2312700,25496
1056,2312809,7623
1057,2312908,208935
1058,2313005,18324
1059,2313104,30697
1060,2313203,26251
1061,2313252,8592
1062,2313302,58859
1063,2313351,19187
1064,2313401,75946
1065,2313500,55918
1066,2313559,16271
1067,2313609,34792
1068,2313708,7733
1069,2313757,19825
1070,2313807,21850
1071,2313906,13840
1072,2313955,18420
1073,2314003,40721
1074,2314102,60889
1075,2400109,11136
1076,2400208,58017
1077,2400307,11035
1078,2400406,3252
1079,2400505,13577
1080,2400604,4735
1081,2400703,14529
1082,2400802,11714
1083,2400901,7145
1084,2401008,35845
1085,2401107,27774
1086,2401206,14306
1087,2401305,9655
1088,2401404,9271
1089,2401453,28374
1090,2401503,3998
1091,2401602,5497
1092,2401651,2223
1093,2401701,10210
1094,2401800,12699
1095,2401859,6549
1096,2401909,3684
1097,2402006,67952
1098,2402105,11217
1099,2402204,34276
1100,2402303,20493
1101,2402402,8180
1102,2402501,10759
1103,2402600,73497
1104,2402709,11179
1105,2402808,5506
1106,2402907,4912
1107,2403004,7998
1108,2403103,44786
1109,2403202,7076
1110,2403251,261469
1111,2403301,5638
1112,2403400,6045
1113,2403509,10505
1114,2403608,28583
1115,2403707,5985
1116,2403756,3054
1117,2403806,9116
1118,2403905,2824
1119,2404002,4068
1120,2404101,2786
1121,2404200,26328
1122,2404309,13037
1123,2404408,10383
1124,2404507,15659
1125,2404606,13766
1126,2404705,15491
1127,2404804,2241
1128,2404853,7548
1129,2404903,5878
1130,2405009,9133
1131,2405108,6878
1132,2405207,5268
1133,2405306,10181
1134,2405405,5055
1135,2405504,2612
1136,2405603,14837
1137,2405702,12396
1138,2405801,34955
1139,2405900,2654
1140,2406007,5951
1141,2406106,18295
1142,2406155,3898
1143,2406205,6769
1144,2406304,7544
1145,2406403,2732
1146,2406502,15614
1147,2406601,8245
1148,2406700,11277
1149,2406809,4759
1150,2406908,3996
1151,2407005,10116
1152,2407104,80792
1153,2407203,31814
1154,2407252,4020
1155,2407302,8347
1156,2407401,8725
1157,2407500,12371
1158,2407609,4601
1159,2407708,11251
1160,2407807,22451
1161,2407906,2105
1162,2408003,297378
1163,2408102,884122
1164,2408201,27602
1165,2408300,37343
1166,2408409,4258
1167,2408508,4812
1168,2408607,4254
1169,2408706,3768
1170,2408805,5237
1171,2408904,21477
1172,2408953,10848
1173,2409100,13277
1174,2409209,3089
1175,2409308,12755
1176,2409332,5551
1177,2409407,30394
1178,2409506,3237
1179,2409605,2458
1180,2409704,6716
1181,2409803,14806
1182,2409902,15129
1183,2410009,3838
1184,2410108,15413
1185,2410207,7867
1186,2410256,6437
1187,2410306,10395
1188,2410405,9621
1189,2410504,5098
1190,2410603,3201
1191,2410702,3579
1192,2410801,4204
1193,2410900,8128
1194,2411007,4467
1195,2411056,4106
1196,2411106,3600
1197,2411205,39674
1198,2411403,12791
1199,2411429,2680
1200,2411502,24136
1201,2411601,2747
1202,2411700,4449
1203,2411809,3584
1204,2411908,4228
1205,2412005,102400
1206,2412104,6193
1207,2412203,43899
1208,2412302,12856
1209,2412401,4634
1210,2412500,23519
1211,2412559,10282
1212,2412609,17579
1213,2412708,5971
1214,2412807,8202
1215,2412906,11055
1216,2413003,6424
1217,2413102,6086
1218,2413201,4440
1219,2413300,5762
1220,2413359,11938
1221,2413409,8078
1222,2413508,6229
1223,2413557,4800
1224,2413607,2440
1225,2413706,5522
1226,2413805,2566
1227,2413904,12279
1228,2414001,15727
1229,2414100,10786
1230,2414159,5952
1231,2414209,14180
1232,2414308,2414
1233,2414407,33287
1234,2414456,3237
1235,2414506,10555
1236,2414605,14659
1237,2414704,5500
1238,2414753,4177
1239,2414803,12481
1240,2414902,1718
1241,2415008,3170
1242,2500106,10234
1243,2500205,5640
1244,2500304,28496
1245,2500403,20849
1246,2500502,14489
1247,2500536,5492
1248,2500577,2567
1249,2500601,19588
1250,2500700,18034
1251,2500734,2238
1252,2500775,8347
1253,2500809,16987
1254,2500908,13470
1255,2501005,20312
1256,2501104,22819
1257,2501153,2128
1258,2501203,6998
1259,2501302,19153
1260,2501351,3990
1261,2501401,8993
1262,2501500,21318
1263,2501534,4892
1264,2501575,8359
1265,2501609,15384
1266,2501708,6036
1267,2501807,96880
1268,2501906,17676
1269,2502003,7342
1270,2502052,3501
1271,2502102,5366
1272,2502151,7051
1273,2502201,2561
1274,2502300,4975
1275,2502409,11917
1276,2502508,17804
1277,2502607,6117
1278,2502706,5263
1279,2502805,14122
1280,2502904,6449
1281,2503001,21828
1282,2503100,5611
1283,2503209,67736
1284,2503308,10244
1285,2503407,3682
1286,2503506,17187
1287,2503555,7173
1288,2503605,7201
1289,2503704,61993
1290,2503753,3193
1291,2503803,6014
1292,2503902,6013
1293,2504009,409731
1294,2504033,6523
1295,2504074,4162
1296,2504108,2659
1297,2504157,7468
1298,2504207,4932
1299,2504306,30546
1300,2504355,4852
1301,2504405,18982
1302,2504504,6654
1303,2504603,24670
1304,2504702,4786
1305,2504801,15445
1306,2504850,1921
1307,2504900,17319
1308,2505006,7797
1309,2505105,20338
1310,2505204,6803
1311,2505238,6353
1312,2505279,5227
1313,2505303,2516
1314,2505352,5330
1315,2505402,8297
1316,2505501,3798
1317,2505600,6552
1318,2505709,10453
1319,2505808,3596
1320,2505907,3522
1321,2506004,33007
1322,2506103,11253
1323,2506202,2989
1324,2506251,8316
1325,2506301,58833
1326,2506400,14129
1327,2506509,3428
1328,2506608,5929
1329,2506707,11819
1330,2506806,18103
1331,2506905,24477
1332,2507002,24692
1333,2507101,18664
1334,2507200,10962
1335,2507309,14431
1336,2507408,7739
1337,2507507,809015
1338,2507606,7936
1339,2507705,18171
1340,2507804,7150
1341,2507903,10756
1342,2508000,9867
1343,2508109,4666
1344,2508208,7719
1345,2508307,27503
1346,2508406,2737
1347,2508505,7256
1348,2508554,4332
1349,2508604,13080
1350,2508703,4009
1351,2508802,5759
1352,2508901,44882
1353,2509008,10955
1354,2509057,8558
1355,2509107,21837
1356,2509156,6617
1357,2509206,13918
1358,2509305,8434
1359,2509339,4500
1360,2509370,2908
1361,2509396,6569
1362,2509404,13284
1363,2509503,5669
1364,2509602,4816
1365,2509701,33222
1366,2509800,9902
1367,2509909,10454
1368,2510006,7301
1369,2510105,10638
1370,2510204,5949
1371,2510303,4906
1372,2510402,6526
1373,2510501,3932
1374,2510600,3039
1375,2510659,1771
1376,2510709,2419
1377,2510808,107605
1378,2510907,12347
1379,2511004,3801
1380,2511103,7843
1381,2511202,28458
1382,2511301,16075
1383,2511400,18703
1384,2511509,11917
1385,2511608,6635
1386,2511707,4976
1387,2511806,10579
1388,2511905,19065
1389,2512002,18564
1390,2512036,3888
1391,2512077,4307
1392,2512101,32801
1393,2512200,4209
1394,2512309,23345
1395,2512408,13680
1396,2512507,43967
1397,2512606,1956
1398,2512705,19621
1399,2512721,6089
1400,2512747,3588
1401,2512754,4521
1402,2512762,4509
1403,2512788,1948
1404,2512804,8526
1405,2512903,24176
1406,2513000,3885
1407,2513109,12140
1408,2513158,6558
1409,2513208,6583
1410,2513307,5889
1411,2513356,3595
1412,2513406,15382
1413,2513505,5162
1414,2513604,7031
1415,2513653,2636
1416,2513703,136586
1417,2513802,4573
1418,2513851,2521
1419,2513901,34031
1420,2513927,4529
1421,2513943,2615
1422,2513968,3073
1423,2513984,3392
1424,2514008,4199
1425,2514107,4422
1426,2514206,7630
1427,2514305,6359
1428,2514404,4682
1429,2514453,5957
1430,2514503,20251
1431,2514552,4003
1432,2514602,3557
1433,2514651,1801
1434,2514701,4141
1435,2514800,3628
1436,2514909,7724
1437,2515005,7368
1438,2515104,11661
1439,2515203,3489
1440,2515302,52625
1441,2515401,10775
1442,2515500,13699
1443,2515609,3148
1444,2515708,2909
1445,2515807,7041
1446,2515906,6099
1447,2515930,5024
1448,2515971,7783
1449,2516003,26407
1450,2516102,14989
1451,2516151,3555
1452,2516201,69444
1453,2516300,16966
1454,2516409,10911
1455,2516508,15376
1456,2516607,14726
1457,2516706,15161
1458,2516755,3058
1459,2516805,9455
1460,2516904,15242
1461,2517001,9907
1462,2517100,2810
1463,2517209,5348
1464,2517407,2240
1465,2600054,99990
1466,2600104,37259
1467,2600203,19635
1468,2600302,24885
1469,2600401,36771
1470,2600500,43443
1471,2600609,14636
1472,2600708,38386
1473,2600807,22972
1474,2600906,22829
1475,2601003,11150
1476,2601052,20524
1477,2601102,84418
1478,2601201,74338
1479,2601300,14385
1480,2601409,42659
1481,2601508,12073
1482,2601607,20729
1483,2601706,76439
1484,2601805,12719
1485,2601904,60798
1486,2602001,38146
1487,2602100,48554
1488,2602209,39184
1489,2602308,38134
1490,2602407,8993
1491,2602506,7487
1492,2602605,50742
1493,2602704,13155
1494,2602803,58378
1495,2602902,207048
1496,2603009,34221
1497,2603108,20380
