,id_municipio,total,automovel,bonde,caminhao,caminhao trator,caminhonete,camioneta,chassi plataf,ciclomotor,micro-onibus,motocicleta,motoneta,onibus,quadriciclo,reboque,semi-reboque,side-car,outros,trator estei,trator rodas,triciclo,utilitario
2787,1711506,1159.0,402.0,0.0,31.0,6.0,124.0,14.0,0.0,1.0,3.0,445.0,66.0,10.0,0.0,49.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0
2788,1711803,731.0,177.0,0.0,15.0,0.0,89.0,5.0,0.0,2.0,4.0,360.0,53.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2789,1711902,5088.0,1390.0,0.0,280.0,133.0,683.0,64.0,0.0,5.0,9.0,1562.0,563.0,36.0,0.0,163.0,160.0,0.0,1.0,0.0,0.0,4.0,35.0
2790,1711951,832.0,139.0,0.0,21.0,1.0,109.0,10.0,0.0,0.0,1.0,429.0,89.0,12.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2791,1712009,1095.0,384.0,0.0,37.0,1.0,104.0,20.0,0.0,0.0,3.0,365.0,119.0,14.0,0.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0
2792,1712157,470.0,158.0,0.0,6.0,0.0,37.0,5.0,0.0,0.0,2.0,229.0,24.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2793,1712405,447.0,49.0,0.0,21.0,1.0,71.0,1.0,0.0,0.0,0.0,261.0,25.0,2.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2794,1712454,732.0,179.0,0.0,23.0,3.0,70.0,4.0,0.0,4.0,2.0,316.0,98.0,4.0,0.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
2795,1712504,1472.0,440.0,0.0,66.0,16.0,205.0,20.0,0.0,1.0,1.0,506.0,105.0,11.0,0.0,49.0,45.0,0.0,0.0,0.0,0.0,0.0,7.0
2796,1712702,496.0,66.0,0.0,29.0,6.0,78.0,11.0,0.0,0.0,2.0,213.0,36.0,9.0,0.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,26.0
2797,1712801,676.0,148.0,0.0,13.0,0.0,79.0,8.0,0.0,0.0,8.0,353.0,52.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2798,1713205,9555.0,3161.0,0.0,213.0,79.0,898.0,147.0,0.0,28.0,25.0,3049.0,1382.0,45.0,0.0,312.0,176.0,0.0,1.0,0.0,1.0,1.0,37.0
2799,1713304,7697.0,2015.0,0.0,332.0,153.0,1011.0,80.0,0.0,11.0,15.0,2810.0,722.0,29.0,0.0,262.0,235.0,0.0,0.0,0.0,0.0,1.0,21.0
2800,1713601,1629.0,425.0,0.0,49.0,8.0,192.0,21.0,0.0,0.0,11.0,648.0,181.0,11.0,0.0,55.0,25.0,0.0,1.0,0.0,0.0,0.0,2.0
2801,1713700,633.0,161.0,0.0,24.0,15.0,78.0,3.0,0.0,1.0,3.0,265.0,37.0,4.0,0.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0
2802,1713957,677.0,143.0,0.0,11.0,2.0,77.0,9.0,0.0,1.0,4.0,332.0,77.0,8.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2803,1714203,3676.0,1082.0,0.0,146.0,34.0,437.0,43.0,0.0,5.0,8.0,1308.0,447.0,14.0,0.0,96.0,44.0,0.0,1.0,0.0,0.0,1.0,10.0
2804,1714302,1172.0,302.0,0.0,27.0,4.0,100.0,7.0,0.0,0.0,2.0,534.0,164.0,6.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2805,1714880,3806.0,878.0,0.0,117.0,68.0,376.0,41.0,0.0,7.0,7.0,1503.0,507.0,32.0,0.0,145.0,113.0,0.0,0.0,0.0,0.0,2.0,10.0
2806,1715002,1336.0,507.0,0.0,39.0,11.0,125.0,23.0,0.0,3.0,1.0,407.0,137.0,10.0,0.0,56.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0
2807,1715101,1095.0,225.0,0.0,42.0,6.0,126.0,11.0,0.0,1.0,2.0,508.0,133.0,12.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0
2808,1715150,445.0,189.0,0.0,14.0,2.0,35.0,8.0,0.0,0.0,1.0,155.0,28.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
2809,1715259,562.0,228.0,0.0,26.0,6.0,57.0,8.0,0.0,0.0,2.0,169.0,26.0,5.0,0.0,27.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0
2810,1715507,377.0,129.0,0.0,11.0,4.0,47.0,7.0,0.0,0.0,1.0,137.0,22.0,4.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2811,1721000,221430.0,89206.0,0.0,5367.0,998.0,22326.0,6135.0,0.0,421.0,376.0,56720.0,21490.0,2283.0,0.0,10576.0,1653.0,57.0,72.0,0.0,14.0,43.0,3693.0
2812,1715705,958.0,195.0,0.0,29.0,10.0,120.0,18.0,0.0,0.0,7.0,398.0,129.0,16.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0
2813,1713809,1445.0,441.0,0.0,34.0,18.0,126.0,43.0,0.0,1.0,5.0,531.0,177.0,10.0,0.0,41.0,15.0,0.0,1.0,0.0,0.0,0.0,2.0
2814,1715754,4119.0,1199.0,0.0,148.0,6.0,412.0,48.0,0.0,4.0,5.0,1636.0,425.0,29.0,0.0,187.0,6.0,0.0,1.0,0.0,0.0,2.0,11.0
2815,1716109,37302.0,10890.0,0.0,1353.0,527.0,3827.0,562.0,0.0,279.0,50.0,11203.0,6119.0,152.0,0.0,1280.0,807.0,6.0,3.0,0.0,1.0,9.0,234.0
2816,1716208,1775.0,550.0,0.0,54.0,5.0,216.0,18.0,0.0,1.0,10.0,706.0,115.0,3.0,0.0,85.0,6.0,0.0,1.0,0.0,0.0,0.0,5.0
2817,1716307,1207.0,250.0,0.0,32.0,3.0,112.0,6.0,0.0,0.0,3.0,559.0,200.0,8.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0
2818,1716505,7771.0,2001.0,0.0,285.0,141.0,824.0,109.0,0.0,15.0,13.0,2673.0,1034.0,62.0,0.0,318.0,249.0,0.0,2.0,0.0,0.0,1.0,44.0
2819,1716604,3347.0,976.0,0.0,105.0,31.0,347.0,43.0,0.0,3.0,14.0,1228.0,313.0,52.0,0.0,171.0,49.0,0.0,0.0,0.0,1.0,0.0,14.0
2820,1716653,1774.0,472.0,0.0,49.0,17.0,189.0,22.0,0.0,0.0,3.0,836.0,106.0,18.0,0.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0
2821,1717008,1125.0,244.0,0.0,28.0,2.0,124.0,14.0,0.0,0.0,0.0,617.0,77.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2822,1717206,526.0,152.0,0.0,13.0,1.0,49.0,5.0,0.0,1.0,0.0,225.0,54.0,7.0,0.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2823,1717503,1952.0,519.0,0.0,70.0,12.0,266.0,21.0,0.0,2.0,5.0,766.0,184.0,26.0,0.0,56.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0
2824,1717800,1057.0,348.0,0.0,27.0,5.0,104.0,5.0,0.0,0.0,3.0,432.0,74.0,9.0,0.0,42.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0
2825,1717909,2063.0,410.0,0.0,38.0,1.0,223.0,20.0,0.0,0.0,3.0,1052.0,216.0,6.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,2.0,56.0
2826,1718006,725.0,264.0,0.0,18.0,1.0,76.0,11.0,0.0,1.0,0.0,281.0,42.0,8.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
2827,1718204,37698.0,10845.0,0.0,1000.0,705.0,3325.0,546.0,0.0,27.0,108.0,11662.0,6375.0,305.0,0.0,1510.0,1037.0,0.0,4.0,0.0,8.0,6.0,235.0
2828,1718303,1303.0,241.0,0.0,34.0,1.0,73.0,7.0,0.0,6.0,4.0,743.0,174.0,7.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2829,1718402,1093.0,330.0,0.0,27.0,9.0,96.0,13.0,0.0,3.0,1.0,435.0,132.0,4.0,0.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0
2830,1718451,877.0,291.0,0.0,30.0,15.0,96.0,15.0,0.0,3.0,3.0,295.0,67.0,6.0,0.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0
2831,1718501,786.0,83.0,0.0,19.0,0.0,97.0,8.0,0.0,0.0,1.0,542.0,31.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832,1718550,1250.0,259.0,0.0,102.0,14.0,83.0,17.0,0.0,3.0,8.0,482.0,156.0,67.0,0.0,17.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0
2833,1718659,456.0,200.0,0.0,13.0,0.0,56.0,8.0,0.0,1.0,1.0,137.0,23.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2834,1718709,756.0,222.0,0.0,18.0,8.0,88.0,8.0,0.0,1.0,5.0,319.0,53.0,9.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
2835,1718758,1187.0,224.0,0.0,35.0,2.0,141.0,20.0,0.0,0.0,2.0,626.0,111.0,7.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
2836,1718808,955.0,202.0,0.0,49.0,6.0,69.0,7.0,0.0,10.0,4.0,469.0,100.0,5.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0
2837,1718840,1347.0,361.0,0.0,39.0,0.0,186.0,15.0,0.0,2.0,12.0,554.0,128.0,3.0,0.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
2838,1718865,2064.0,466.0,0.0,83.0,9.0,205.0,28.0,0.0,1.0,11.0,956.0,208.0,23.0,0.0,60.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0
2839,1718881,854.0,209.0,0.0,26.0,7.0,120.0,12.0,0.0,0.0,3.0,352.0,89.0,12.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0
2840,1718899,536.0,163.0,0.0,20.0,19.0,85.0,7.0,0.0,0.0,5.0,162.0,22.0,6.0,0.0,23.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0
2841,1718907,1569.0,396.0,0.0,64.0,24.0,195.0,20.0,0.0,1.0,4.0,668.0,102.0,7.0,0.0,53.0,22.0,0.0,1.0,0.0,0.0,0.0,12.0
2842,1719004,765.0,178.0,0.0,27.0,1.0,83.0,12.0,0.0,0.0,1.0,373.0,61.0,5.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2843,1720002,737.0,160.0,0.0,19.0,1.0,71.0,5.0,0.0,3.0,4.0,380.0,80.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2844,1720101,1270.0,280.0,0.0,32.0,1.0,98.0,11.0,0.0,1.0,5.0,637.0,160.0,15.0,0.0,22.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0
2845,1720150,278.0,44.0,0.0,12.0,0.0,52.0,3.0,0.0,0.0,1.0,131.0,20.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0
2846,1720200,2029.0,314.0,0.0,143.0,19.0,101.0,9.0,0.0,36.0,22.0,1002.0,235.0,58.0,0.0,60.0,25.0,0.0,1.0,0.0,0.0,0.0,4.0
2847,1720259,715.0,228.0,0.0,28.0,0.0,69.0,11.0,0.0,0.0,4.0,289.0,42.0,5.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2848,1720309,700.0,124.0,0.0,20.0,0.0,37.0,9.0,0.0,2.0,3.0,440.0,44.0,4.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
2849,1720499,,,,,,,,,,,,,,,,,,,,,,
2850,1720655,2036.0,620.0,0.0,68.0,55.0,216.0,31.0,0.0,2.0,3.0,636.0,233.0,8.0,0.0,59.0,99.0,0.0,0.0,0.0,0.0,0.0,6.0
2851,1720804,2634.0,548.0,0.0,53.0,5.0,174.0,11.0,0.0,15.0,10.0,1470.0,286.0,18.0,0.0,35.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0
2852,1720853,602.0,200.0,0.0,18.0,1.0,68.0,13.0,0.0,0.0,2.0,241.0,34.0,7.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,1720903,5136.0,1752.0,0.0,185.0,60.0,489.0,67.0,0.0,3.0,13.0,1857.0,447.0,38.0,0.0,145.0,57.0,0.0,0.0,0.0,0.0,3.0,20.0
2854,1720937,381.0,133.0,0.0,12.0,5.0,47.0,6.0,0.0,0.0,1.0,143.0,22.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2855,1720978,660.0,239.0,0.0,30.0,5.0,79.0,26.0,0.0,1.0,6.0,183.0,33.0,6.0,0.0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
2856,1721109,1482.0,412.0,0.0,33.0,6.0,143.0,31.0,0.0,2.0,1.0,633.0,169.0,11.0,0.0,31.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0
2857,1721208,20777.0,3706.0,0.0,1076.0,247.0,1309.0,226.0,0.0,232.0,215.0,8552.0,3780.0,346.0,0.0,614.0,427.0,0.0,0.0,0.0,3.0,11.0,33.0
2858,1721257,610.0,191.0,0.0,25.0,13.0,62.0,4.0,0.0,2.0,5.0,185.0,69.0,12.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0
2859,1721307,472.0,137.0,0.0,16.0,2.0,55.0,8.0,0.0,0.0,1.0,179.0,47.0,10.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2860,1722081,2575.0,754.0,0.0,72.0,37.0,243.0,53.0,0.0,3.0,6.0,863.0,377.0,14.0,0.0,91.0,55.0,0.0,0.0,0.0,0.0,0.0,7.0
2861,1722107,5378.0,1006.0,0.0,160.0,72.0,373.0,40.0,0.0,9.0,13.0,2548.0,857.0,26.0,0.0,170.0,89.0,0.0,1.0,0.0,1.0,2.0,11.0
2862,2100055,49177.0,12188.0,0.0,1877.0,396.0,4293.0,575.0,0.0,315.0,142.0,20175.0,7135.0,381.0,0.0,838.0,597.0,1.0,9.0,0.0,17.0,33.0,205.0
2863,2100105,745.0,78.0,0.0,11.0,0.0,49.0,3.0,0.0,0.0,1.0,534.0,58.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2864,2100154,748.0,74.0,0.0,8.0,0.0,57.0,10.0,0.0,0.0,6.0,539.0,38.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2865,2100204,2276.0,409.0,0.0,55.0,1.0,197.0,30.0,0.0,0.0,31.0,1348.0,129.0,66.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0
2866,2100303,3416.0,487.0,0.0,44.0,1.0,166.0,12.0,0.0,1.0,5.0,2332.0,282.0,32.0,0.0,44.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0
2867,2100402,1587.0,233.0,0.0,27.0,1.0,108.0,4.0,0.0,0.0,3.0,1005.0,191.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
2868,2100436,4946.0,877.0,0.0,87.0,20.0,250.0,24.0,0.0,9.0,35.0,2987.0,575.0,4.0,0.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,18.0
2869,2100477,4174.0,524.0,0.0,54.0,1.0,262.0,15.0,0.0,3.0,16.0,3121.0,153.0,13.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
2870,2100501,2857.0,232.0,0.0,114.0,25.0,340.0,38.0,0.0,0.0,5.0,1522.0,464.0,15.0,0.0,21.0,66.0,0.0,0.0,0.0,0.0,0.0,15.0
2871,2100550,937.0,147.0,0.0,21.0,3.0,61.0,8.0,0.0,0.0,3.0,619.0,69.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2872,2100600,9255.0,809.0,0.0,163.0,2.0,693.0,43.0,0.0,8.0,11.0,6596.0,872.0,11.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0
2873,2100709,4367.0,718.0,0.0,49.0,1.0,226.0,37.0,0.0,3.0,10.0,2893.0,380.0,15.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0
2874,2100808,2467.0,552.0,0.0,67.0,41.0,297.0,32.0,0.0,0.0,2.0,1149.0,207.0,26.0,0.0,15.0,62.0,0.0,0.0,0.0,0.0,0.0,17.0
2875,2100832,,,,,,,,,,,,,,,,,,,,,,
2876,2100873,1651.0,303.0,0.0,25.0,3.0,115.0,4.0,0.0,2.0,1.0,1056.0,118.0,9.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
2877,2100907,1991.0,138.0,0.0,33.0,2.0,85.0,6.0,0.0,0.0,7.0,1534.0,139.0,30.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0
2878,2100956,6401.0,460.0,0.0,133.0,3.0,424.0,32.0,0.0,9.0,12.0,4555.0,731.0,4.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0
2879,2101004,7577.0,1134.0,0.0,114.0,6.0,364.0,67.0,0.0,26.0,15.0,4413.0,1378.0,15.0,0.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0
2880,2101103,2546.0,343.0,0.0,37.0,1.0,181.0,8.0,0.0,1.0,8.0,1814.0,127.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2881,2101202,46241.0,7834.0,0.0,1369.0,91.0,2476.0,366.0,0.0,341.0,111.0,25251.0,7412.0,107.0,0.0,447.0,144.0,2.0,2.0,0.0,0.0,12.0,276.0
2882,2101251,3790.0,1187.0,0.0,161.0,50.0,326.0,42.0,0.0,8.0,17.0,1403.0,344.0,120.0,0.0,47.0,64.0,0.0,2.0,0.0,0.0,0.0,19.0
2883,2101301,1308.0,249.0,0.0,19.0,0.0,107.0,19.0,0.0,0.0,7.0,718.0,173.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2884,2101350,841.0,44.0,0.0,10.0,0.0,35.0,3.0,0.0,0.0,1.0,668.0,70.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
2885,2101400,67796.0,12856.0,0.0,2408.0,1352.0,6573.0,612.0,0.0,114.0,110.0,28357.0,10308.0,248.0,0.0,1521.0,2843.0,4.0,8.0,0.0,5.0,10.0,467.0
2886,2101509,3004.0,338.0,0.0,94.0,6.0,201.0,14.0,0.0,2.0,5.0,1912.0,384.0,12.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0
2887,2101608,35628.0,4419.0,0.0,871.0,59.0,2586.0,298.0,0.0,30.0,51.0,22772.0,4086.0,36.0,0.0,193.0,76.0,0.0,0.0,0.0,0.0,4.0,147.0
2888,2101707,10013.0,953.0,0.0,124.0,11.0,1617.0,162.0,0.0,6.0,12.0,6188.0,741.0,30.0,0.0,30.0,13.0,0.0,0.0,0.0,0.0,4.0,122.0
2889,2101772,3010.0,670.0,0.0,70.0,5.0,188.0,11.0,0.0,4.0,6.0,1816.0,194.0,5.0,0.0,32.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0
2890,2101731,499.0,106.0,0.0,4.0,0.0,69.0,4.0,0.0,0.0,7.0,274.0,28.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2891,2101806,297.0,51.0,0.0,7.0,0.0,33.0,4.0,0.0,0.0,6.0,176.0,14.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2892,2101905,3502.0,470.0,0.0,108.0,5.0,225.0,35.0,0.0,1.0,20.0,2179.0,418.0,19.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0
2893,2101939,1842.0,148.0,0.0,39.0,0.0,97.0,6.0,0.0,2.0,3.0,1275.0,256.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2894,2101970,725.0,171.0,0.0,16.0,0.0,51.0,6.0,0.0,0.0,6.0,426.0,40.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2895,2102002,7760.0,941.0,0.0,233.0,30.0,402.0,34.0,0.0,2.0,12.0,5523.0,461.0,15.0,0.0,50.0,34.0,0.0,1.0,0.0,0.0,3.0,19.0
2896,2102036,5732.0,753.0,0.0,172.0,8.0,378.0,37.0,0.0,3.0,7.0,3974.0,336.0,15.0,0.0,30.0,12.0,0.0,0.0,0.0,0.0,1.0,6.0
2897,2102077,2796.0,371.0,0.0,39.0,0.0,220.0,15.0,0.0,0.0,14.0,1953.0,146.0,14.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0
2898,2102101,4070.0,855.0,0.0,94.0,32.0,388.0,27.0,0.0,1.0,18.0,2197.0,323.0,13.0,0.0,31.0,65.0,0.0,0.0,0.0,0.0,1.0,25.0
2899,2102150,1782.0,64.0,0.0,31.0,0.0,102.0,2.0,0.0,0.0,7.0,1462.0,105.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,2102200,4021.0,394.0,0.0,39.0,2.0,202.0,18.0,0.0,4.0,11.0,2961.0,358.0,20.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
2901,2102309,3951.0,431.0,0.0,64.0,1.0,238.0,35.0,0.0,1.0,10.0,2877.0,263.0,9.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0
2902,2102325,19907.0,2640.0,0.0,543.0,51.0,1217.0,79.0,0.0,18.0,66.0,13269.0,1752.0,40.0,0.0,101.0,84.0,0.0,3.0,0.0,0.0,3.0,41.0
2903,2102358,2854.0,354.0,0.0,37.0,1.0,209.0,16.0,0.0,10.0,7.0,2010.0,184.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2904,2102374,871.0,140.0,0.0,11.0,0.0,97.0,2.0,0.0,0.0,2.0,590.0,15.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2905,2102408,1272.0,156.0,0.0,10.0,0.0,55.0,6.0,0.0,0.0,1.0,954.0,80.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2906,2102507,1865.0,258.0,0.0,13.0,2.0,106.0,9.0,0.0,1.0,3.0,1384.0,70.0,6.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
2907,2102556,3550.0,786.0,0.0,52.0,6.0,279.0,26.0,0.0,6.0,21.0,1870.0,292.0,59.0,0.0,150.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2908,2102606,1439.0,128.0,0.0,25.0,0.0,86.0,13.0,0.0,0.0,6.0,1091.0,84.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2909,2102705,2364.0,461.0,0.0,38.0,1.0,142.0,21.0,0.0,3.0,4.0,1406.0,263.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2910,2102754,2948.0,431.0,0.0,42.0,4.0,158.0,16.0,0.0,1.0,22.0,1995.0,249.0,4.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,2.0,7.0
2911,2102804,8670.0,1666.0,0.0,167.0,12.0,872.0,99.0,0.0,4.0,14.0,3965.0,1608.0,25.0,0.0,148.0,14.0,0.0,4.0,0.0,0.0,1.0,71.0
2912,2102903,2721.0,293.0,0.0,52.0,1.0,162.0,19.0,0.0,0.0,27.0,1809.0,322.0,13.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2913,2103000,61420.0,11397.0,0.0,987.0,118.0,2967.0,513.0,0.0,230.0,91.0,36707.0,7493.0,202.0,0.0,315.0,170.0,6.0,0.0,0.0,0.0,12.0,212.0
2914,2103109,1286.0,177.0,0.0,20.0,0.0,109.0,12.0,0.0,0.0,2.0,806.0,150.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2915,2103125,736.0,115.0,0.0,16.0,0.0,62.0,2.0,0.0,0.0,6.0,470.0,60.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2916,2103158,1413.0,216.0,0.0,34.0,1.0,100.0,2.0,0.0,0.0,0.0,997.0,50.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2917,2103174,2177.0,383.0,0.0,42.0,2.0,184.0,12.0,0.0,0.0,5.0,1466.0,61.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0
2918,2103208,24754.0,4005.0,0.0,458.0,46.0,1539.0,230.0,0.0,84.0,29.0,14222.0,3785.0,60.0,0.0,95.0,49.0,0.0,0.0,0.0,0.0,2.0,150.0
2919,2103257,3840.0,640.0,0.0,83.0,3.0,284.0,10.0,0.0,3.0,9.0,2198.0,514.0,19.0,0.0,60.0,11.0,0.0,1.0,0.0,0.0,1.0,4.0
2920,2103307,38797.0,4129.0,0.0,815.0,97.0,1233.0,181.0,0.0,79.0,31.0,26670.0,5093.0,63.0,0.0,119.0,192.0,0.0,2.0,0.0,1.0,6.0,86.0
2921,2103406,12094.0,1146.0,0.0,148.0,7.0,416.0,63.0,0.0,10.0,24.0,8637.0,1528.0,50.0,0.0,32.0,11.0,0.0,0.0,0.0,0.0,4.0,18.0
2922,2103505,10637.0,1276.0,0.0,226.0,24.0,762.0,68.0,0.0,2.0,34.0,7220.0,835.0,37.0,0.0,53.0,52.0,0.0,1.0,0.0,0.0,0.0,47.0
2923,2103554,,,,,,,,,,,,,,,,,,,,,,
2924,2103604,12084.0,1886.0,0.0,261.0,11.0,600.0,108.0,0.0,10.0,66.0,7710.0,1287.0,36.0,0.0,43.0,13.0,0.0,0.0,0.0,0.0,2.0,51.0
2925,2103703,3666.0,498.0,0.0,54.0,1.0,245.0,39.0,1.0,2.0,13.0,2388.0,397.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0
2926,2103752,3547.0,762.0,0.0,124.0,4.0,154.0,32.0,0.0,122.0,7.0,1835.0,442.0,7.0,0.0,41.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0
2927,2103802,9929.0,1407.0,0.0,446.0,41.0,832.0,49.0,0.0,12.0,13.0,5510.0,1395.0,40.0,0.0,67.0,90.0,0.0,0.0,0.0,0.0,3.0,24.0
2928,2103901,1091.0,132.0,0.0,6.0,0.0,68.0,7.0,0.0,1.0,3.0,790.0,68.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
2929,2104008,6135.0,457.0,0.0,81.0,3.0,244.0,15.0,0.0,1.0,28.0,4731.0,534.0,9.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,23.0
2930,2104057,13974.0,2519.0,0.0,326.0,150.0,1188.0,126.0,0.0,15.0,41.0,6728.0,2256.0,47.0,0.0,258.0,250.0,0.0,4.0,0.0,0.0,0.0,66.0
2931,2104073,1659.0,239.0,0.0,32.0,1.0,197.0,12.0,0.0,0.0,2.0,1050.0,99.0,12.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
