,codigo_tse,qt_aptos_1t_2022,qt_aptos_2t_2022,qt_comparecimento_1t_2022,qt_comparecimento_2t_2022,qt_abstencao_1t_2022,qt_abstencao_2t_2022,qt_aptos_1t_2020,qt_aptos_2t_2020,qt_comparecimento_1t_2020,qt_comparecimento_2t_2020,qt_abstencao_1t_2020,qt_abstencao_2t_2020,qt_aptos_1t_2018,qt_aptos_2t_2018,qt_comparecimento_1t_2018,qt_comparecimento_2t_2018,qt_abstencao_1t_2018,qt_abstencao_2t_2018,id_municipio
4145,78590,32661,32661,25784,26204,6877,6457,31621.0,,24194.0,,7427.0,,31051,31051,26094,26038,4957,5013,4124103
4146,78611,2342,2342,1858,1940,484,402,2377.0,,2073.0,,304.0,,2354,2354,1890,1838,464,516,4124202
4147,78638,2119,2119,1781,1772,338,347,2112.0,,1918.0,,194.0,,2026,2026,1783,1716,243,310,4124301
4148,78654,4555,4555,3830,3805,725,750,4445.0,,3969.0,,476.0,,4241,4241,3706,3691,535,550,4124509
4149,78670,5374,5374,4355,4434,1019,940,5359.0,,4554.0,,805.0,,5171,5171,4158,4087,1013,1084,4124608
4150,78697,8446,8446,6447,6425,1999,2021,8239.0,,6519.0,,1720.0,,8129,8129,6453,6419,1676,1710,4124707
4151,78719,8986,8986,7496,7595,1490,1391,8888.0,,7667.0,,1221.0,,8725,8725,7537,7497,1188,1228,4124806
4152,78735,4854,4854,3779,3825,1075,1029,4864.0,,3953.0,,911.0,,4773,4773,3647,3610,1126,1163,4124905
4153,78751,9045,9045,6980,7159,2065,1886,8865.0,,7176.0,,1689.0,,8799,8799,7409,7407,1390,1392,4125001
4154,78778,11253,11253,9537,9624,1716,1629,10867.0,,9450.0,,1417.0,,10811,10811,9379,9400,1432,1411,4125100
4155,78794,4797,4797,3844,3932,953,865,4741.0,,4021.0,,720.0,,4727,4727,3792,3787,935,940,4125308
4156,78816,7867,7867,6778,6794,1089,1073,7667.0,,6898.0,,769.0,,7466,7466,6614,6553,852,913,4125209
4157,78832,4625,4625,3731,3761,894,864,4628.0,,4082.0,,546.0,,4447,4447,3718,3761,729,686,4125407
4158,78859,211775,211775,172121,173818,39654,37957,197064.0,,147294.0,,49770.0,,188531,188531,159831,158883,28700,29648,4125506
4159,78875,33777,33777,27969,28210,5808,5567,32369.0,,26439.0,,5930.0,,31924,31924,27477,27477,4447,4447,4125605
4160,78891,22767,22767,17735,17917,5032,4850,22345.0,,17086.0,,5259.0,,21972,21972,16580,16721,5392,5251,4125704
4161,78913,6997,6997,5578,5655,1419,1342,6881.0,,5569.0,,1312.0,,6875,6875,6019,5944,856,931,4125803
4162,78930,2424,2424,2024,2026,400,398,2422.0,,2161.0,,261.0,,2179,2179,1944,1884,235,295,4125902
4163,78956,6743,6743,5365,5397,1378,1346,6609.0,,5456.0,,1153.0,,6549,6549,5555,5524,994,1025,4126009
4164,78972,4599,4599,3772,3766,827,833,4584.0,,3985.0,,599.0,,4356,4356,3765,3711,591,645,4126108
4165,78999,5374,5374,4168,4258,1206,1116,5222.0,,4409.0,,813.0,,5014,5014,4150,4127,864,887,4126207
4166,79014,13643,13643,10755,10860,2888,2783,13528.0,,10594.0,,2934.0,,13548,13548,11160,11042,2388,2506,4126306
4167,79030,4782,4782,3965,4045,817,737,4682.0,,3991.0,,691.0,,4575,4575,3975,3940,600,635,4126405
4168,79057,13116,13116,10639,10849,2477,2267,12821.0,,10348.0,,2473.0,,12661,12661,10478,10600,2183,2061,4126504
4169,79073,15995,15995,12532,12744,3463,3251,15487.0,,11853.0,,3634.0,,15085,15085,12257,12522,2828,2563,4126603
4170,79090,4087,4087,3289,3349,798,738,4061.0,,3440.0,,621.0,,3924,3924,3341,3270,583,654,4126702
4171,79111,12377,12377,9425,9671,2952,2706,12362.0,,9902.0,,2460.0,,11744,11744,9246,9154,2498,2590,4126801
4172,79138,7852,7852,6486,6502,1366,1350,7646.0,,6559.0,,1087.0,,7486,7486,6334,6283,1152,1203,4127007
4173,79154,50816,50816,42098,42234,8718,8582,48593.0,,39281.0,,9312.0,,46780,46780,41408,41117,5372,5663,4127106
4174,79170,13315,13315,10668,10849,2647,2466,12855.0,,10416.0,,2439.0,,12410,12410,10417,10426,1993,1984,4127205
4175,79197,11961,11961,9224,9371,2737,2590,11704.0,,8862.0,,2842.0,,11635,11635,9626,9580,2009,2055,4127304
4176,79219,13455,13455,10890,11146,2565,2309,12962.0,,10459.0,,2503.0,,12678,12678,10879,10932,1799,1746,4127403
4177,79235,14531,14531,11523,11624,3008,2907,14142.0,,11277.0,,2865.0,,13790,13790,11737,11496,2053,2294,4127502
4178,79251,11975,11975,9889,9992,2086,1983,11568.0,,9677.0,,1891.0,,11161,11161,9340,9371,1821,1790,4127601
4179,79278,104165,104165,85377,86931,18788,17234,98692.0,,76657.0,,22035.0,,96136,96136,81405,81068,14731,15068,4127700
4180,79294,6486,6486,5197,5253,1289,1233,6348.0,,5348.0,,1000.0,,6216,6216,5177,5163,1039,1053,4127809
4181,79316,6930,6930,5242,5485,1688,1445,6872.0,,5812.0,,1060.0,,6930,6930,5402,5432,1528,1498,4127908
4182,79332,19561,19561,15252,15527,4309,4034,19436.0,,15545.0,,3891.0,,18611,18611,14876,14663,3735,3948,4128005
4183,79359,81501,81501,64351,65774,17150,15727,78446.0,,53836.0,,24610.0,,76375,76375,64510,64344,11865,12031,4128104
4184,79375,40445,40445,31944,32398,8501,8047,38848.0,,28946.0,,9902.0,,37577,37577,31834,31741,5743,5836,4128203
4185,79391,2129,2129,1792,1793,337,336,2114.0,,1962.0,,152.0,,2106,2106,1758,1725,348,381,4128302
4186,79413,8597,8597,7041,7098,1556,1499,8383.0,,6902.0,,1481.0,,8285,8285,7155,7016,1130,1269,4128401
4187,79430,14687,14687,11347,11516,3340,3171,14486.0,,11185.0,,3301.0,,14210,14210,11674,11624,2536,2586,4128500
4188,79456,7026,7026,5951,6001,1075,1025,7061.0,,6397.0,,664.0,,6683,6683,5619,5624,1064,1059,4128609
4189,79472,5727,5727,4500,4645,1227,1082,5547.0,,4449.0,,1098.0,,5476,5476,4291,4258,1185,1218,4128708
4190,79499,5219,5219,4232,4282,987,937,5188.0,,4505.0,,683.0,,5004,5004,4392,4290,612,714,4128807
4191,79510,14811,14811,11537,11809,3274,3002,14551.0,,11297.0,,3254.0,,14472,14472,12271,12256,2201,2216,4100509
4192,79537,27824,27824,21823,22349,6001,5475,26999.0,,20696.0,,6303.0,,26384,26384,20919,20790,5465,5594,4102000
4193,79553,24640,24640,18480,18437,6160,6203,24302.0,,18791.0,,5511.0,,23377,23377,17431,17211,5946,6166,4120903
4194,79570,9017,9017,7194,7347,1823,1670,8985.0,,7240.0,,1745.0,,8861,8861,7084,7056,1777,1805,4105300
4195,79596,5221,5221,3854,3854,1367,1367,5184.0,,4111.0,,1073.0,,5190,5190,3832,3756,1358,1434,4108700
4196,79618,3825,3825,3068,3113,757,712,3746.0,,3039.0,,707.0,,3624,3624,3088,3083,536,541,4110409
4197,79634,32260,32260,23421,23540,8839,8720,28902.0,,20137.0,,8765.0,,26390,26390,20535,20345,5855,6045,4115705
4198,79650,10127,10127,8263,8400,1864,1727,10086.0,,8489.0,,1597.0,,9653,9653,7897,7773,1756,1880,4116703
4199,79677,4896,4896,3930,3986,966,910,4882.0,,4100.0,,782.0,,4830,4830,3899,3850,931,980,4117206
4200,79693,9340,9340,7261,7430,2079,1910,9223.0,,7133.0,,2090.0,,9023,9023,7479,7456,1544,1567,4118907
4201,79715,21296,21296,17152,17138,4144,4158,20967.0,,17253.0,,3714.0,,20440,20440,16110,16068,4330,4372,4123501
4202,79731,4742,4742,3752,3758,990,984,4775.0,,4015.0,,760.0,,4706,4706,3720,3695,986,1011,4126900
4203,79758,6159,6159,4588,4674,1571,1485,6069.0,,4700.0,,1369.0,,6030,6030,4420,4400,1610,1630,4115002
4204,79774,6057,6057,4695,4759,1362,1298,5865.0,,4788.0,,1077.0,,5531,5531,4668,4659,863,872,4108320
4205,79790,6909,6909,5938,5994,971,915,6903.0,,5896.0,,1007.0,,6621,6621,5705,5618,916,1003,4117222
4206,79812,7009,7009,5436,5481,1573,1528,7031.0,,5931.0,,1100.0,,6858,6858,5208,5109,1650,1749,4103057
4207,79839,4615,4615,3621,3685,994,930,4687.0,,3966.0,,721.0,,4668,4668,3663,3609,1005,1059,4103354
4208,79855,13293,13293,10755,10942,2538,2351,13103.0,,10719.0,,2384.0,,11968,11968,9890,9851,2078,2117,4103453
4209,79871,9187,9187,7500,7474,1687,1713,9268.0,,7839.0,,1429.0,,9126,9126,7304,7238,1822,1888,4127858
4210,79898,6933,6933,5396,5485,1537,1448,7006.0,,5800.0,,1206.0,,6965,6965,5466,5376,1499,1589,4128559
4211,79910,4628,4628,3908,3949,720,679,4557.0,,3967.0,,590.0,,4498,4498,3996,3981,502,517,4120358
4212,79936,5993,5993,5162,5204,831,789,5787.0,,5146.0,,641.0,,5546,5546,5092,5052,454,494,4127957
4213,79952,8618,8618,7140,7144,1478,1474,8374.0,,7213.0,,1161.0,,8075,8075,7095,6938,980,1137,4117255
4214,79979,7533,7533,6003,6118,1530,1415,7550.0,,6232.0,,1318.0,,7251,7251,5925,5867,1326,1384,4112751
4215,79995,5142,5142,4139,4212,1003,930,5080.0,,4434.0,,646.0,,4998,4998,4272,4298,726,700,4125357
4216,80004,7162,7162,5615,5744,1547,1418,7173.0,,5961.0,,1212.0,,7326,7326,5729,5674,1597,1652,4211058
4217,80012,12816,12816,9716,9835,3100,2981,12619.0,,10032.0,,2587.0,,13083,13083,9745,9732,3338,3351,4200101
4218,80020,7285,7285,6206,6279,1079,1006,7130.0,,6173.0,,957.0,,7043,7043,5998,5962,1045,1081,4207650
4219,80039,8007,8007,6795,6950,1212,1057,7880.0,,6707.0,,1173.0,,7829,7829,6638,6608,1191,1221,4200200
4220,80047,3650,3650,3010,3051,640,599,3635.0,,3191.0,,444.0,,3677,3677,3066,3025,611,652,4209854
4221,80055,4351,4351,3740,3837,611,514,4342.0,,3844.0,,498.0,,4158,4158,3597,3584,561,574,4200309
4222,80063,8202,8202,6694,6779,1508,1423,8047.0,,6668.0,,1379.0,,8079,8079,6711,6579,1368,1500,4201257
4223,80071,5459,5459,4444,4530,1015,929,5367.0,,4484.0,,883.0,,5448,5448,4312,4323,1136,1125,4200408
4224,80080,3009,3009,2493,2523,516,486,2964.0,,2563.0,,401.0,,2961,2961,2489,2457,472,504,4205159
4225,80098,4761,4761,3895,3997,866,764,4715.0,,4085.0,,630.0,,4776,4776,3883,3885,893,891,4200507
4226,80101,4295,4295,3511,3597,784,698,4193.0,,3756.0,,437.0,,4090,4090,3304,3258,786,832,4209151
4227,80110,6054,6054,5307,5331,747,723,5769.0,,4989.0,,780.0,,5693,5693,5128,5089,565,604,4200606
4228,80128,4472,4472,3645,3693,827,779,4496.0,,3930.0,,566.0,,4346,4346,3426,3387,920,959,4219358
4229,80136,7661,7661,6724,6755,937,906,7171.0,,6582.0,,589.0,,7143,7143,6592,6528,551,615,4200705
4230,80144,2470,2470,2127,2132,343,338,2469.0,,2311.0,,158.0,,2512,2512,2125,2103,387,409,4218855
4231,80152,4966,4966,4215,4269,751,697,4902.0,,4358.0,,544.0,,4697,4697,4057,4085,640,612,4200804
4232,80160,2362,2362,1986,1992,376,370,2303.0,,2014.0,,289.0,,2286,2286,1885,1840,401,446,4218954
4233,80179,4995,4995,4408,4421,587,574,4871.0,,4455.0,,416.0,,4849,4849,4391,4328,458,521,4200903
4234,80187,3674,3674,3117,3139,557,535,3657.0,,3346.0,,311.0,,3633,3633,3040,3041,593,592,4207759
4235,80195,7476,7476,5786,5825,1690,1651,7407.0,,5892.0,,1515.0,,7555,7555,5521,5579,2034,1976,4201000
4236,80209,5733,5733,4416,4396,1317,1337,5701.0,,4751.0,,950.0,,5602,5602,4204,4257,1398,1345,4218251
4237,80217,3147,3147,2720,2684,427,463,3007.0,,2751.0,,256.0,,2934,2934,2539,2488,395,446,4201109
4238,80225,2506,2506,2137,2177,369,329,2423.0,,2275.0,,148.0,,2325,2325,1979,1956,346,369,4200051
4239,80233,8345,8345,7306,7429,1039,916,7926.0,,6953.0,,973.0,,7610,7610,6906,6850,704,760,4201208
4240,80241,7430,7430,6148,6211,1282,1219,7188.0,,6132.0,,1056.0,,7127,7127,5896,5805,1231,1322,4215653
4241,80250,23917,23917,18550,18845,5367,5072,22620.0,,17856.0,,4764.0,,19760,19760,15268,15157,4492,4603,4201307
4242,80268,2584,2584,2185,2195,399,389,2518.0,,2374.0,,144.0,,2453,2453,2058,2039,395,414,4204152
4243,80276,52898,52898,42010,42463,10888,10435,50581.0,,38446.0,,12135.0,,49891,49891,40138,39568,9753,10323,4201406
4244,80284,2815,2815,2445,2474,370,341,2770.0,,2537.0,,233.0,,2761,2761,2370,2330,391,431,4217550
4245,80292,6543,6543,5614,5676,929,867,6418.0,,5739.0,,679.0,,6350,6350,5468,5429,882,921,4201505
4246,80306,14344,14344,11457,11667,2887,2677,13806.0,,11261.0,,2545.0,,13765,13765,11266,11281,2499,2484,4204251
4247,80314,3177,3177,2675,2712,502,465,3209.0,,2832.0,,377.0,,3094,3094,2619,2572,475,522,4201604
4248,80322,3942,3942,3430,3459,512,483,3972.0,,3644.0,,328.0,,3942,3942,3390,3349,552,593,4211454
4249,80330,6354,6354,5155,5239,1199,1115,6152.0,,4989.0,,1163.0,,6275,6275,5182,5139,1093,1136,4201703
4250,80349,6573,6573,5486,5558,1087,1015,6464.0,,5746.0,,718.0,,6522,6522,5374,5411,1148,1111,4215679
4251,80357,2900,2900,2515,2524,385,376,2899.0,,2615.0,,284.0,,2872,2872,2470,2456,402,416,4201802
4252,80365,2321,2321,1961,1981,360,340,2327.0,,2124.0,,203.0,,2355,2355,1973,1961,382,394,4210852
4253,80373,5112,5112,4448,4525,664,587,5061.0,,4604.0,,457.0,,4836,4836,4263,4292,573,544,4201901
4254,80381,3215,3215,2633,2649,582,566,3219.0,,2900.0,,319.0,,3098,3098,2476,2480,622,618,4204178
4255,80390,101641,101641,80124,81533,21517,20108,90447.0,,61682.0,,28765.0,,82758,82758,71494,70600,11264,12158,4202008
4256,80403,7281,7281,5824,5872,1457,1409,6349.0,,5146.0,,1203.0,,6021,6021,4766,4759,1255,1262,4212254
4257,80411,26993,26993,19830,20486,7163,6507,24760.0,,17814.0,,6946.0,,23015,23015,17368,17254,5647,5761,4202107
4258,80420,3087,3087,2722,2777,365,310,2958.0,,2735.0,,223.0,,2846,2846,2644,2618,202,228,4202859
4259,80438,8245,8245,6814,6919,1431,1326,8201.0,,6885.0,,1316.0,,8226,8226,6916,6888,1310,1338,4202206
4260,80446,2426,2426,2146,2140,280,286,2406.0,,2252.0,,154.0,,2372,2372,2093,2063,279,309,4217758
4261,80454,53041,53041,43129,43451,9912,9590,49720.0,,37419.0,,12301.0,,48470,48470,41315,41085,7155,7385,4202305
4262,80462,2577,2577,2040,2068,537,509,2601.0,,2366.0,,235.0,,2666,2666,2060,1970,606,696,4219150
4263,80470,261742,261742,216043,218684,45699,43058,247014.0,247014.0,180141.0,170333.0,66873.0,76681.0,243881,243881,211925,210077,31956,33804,4202404
4264,80489,3841,3841,3206,3245,635,596,3817.0,,3431.0,,386.0,,3759,3759,3178,3159,581,600,4201273
4265,80497,6513,6513,5372,5336,1141,1177,6271.0,,5250.0,,1021.0,,6001,6001,5260,5165,741,836,4202602
4266,80500,2495,2495,2183,2221,312,274,2474.0,,2290.0,,184.0,,2342,2342,2061,2055,281,287,4200556
4267,80519,4316,4316,3830,3865,486,451,4188.0,,3860.0,,328.0,,4102,4102,3807,3801,295,301,4202701
4268,80527,5847,5847,4988,5035,859,812,5649.0,,5063.0,,586.0,,5313,5313,4506,4537,807,776,4206652
4269,80535,24805,24805,20559,20953,4246,3852,24086.0,,19893.0,,4193.0,,23692,23692,19959,19796,3733,3896,4202800
4270,80543,2761,2761,2373,2397,388,364,2767.0,,2583.0,,184.0,,2793,2793,2341,2327,452,466,4213153
4271,80551,94898,94898,79759,81424,15139,13474,87640.0,,69277.0,,18363.0,,81374,81374,74085,73678,7289,7696,4202909
4272,80560,4088,4088,3360,3427,728,661,4076.0,,3670.0,,406.0,,3999,3999,3308,3243,691,756,4215075
4273,80578,53740,53740,41745,42245,11995,11495,52510.0,,38374.0,,14136.0,,52260,52260,40928,40729,11332,11531,4203006
4274,80586,1472,1472,1311,1311,161,161,1397.0,,1344.0,,53.0,,1303,1303,1188,1184,115,119,4209458
4275,80594,4929,4929,4133,4222,796,707,4865.0,,4277.0,,588.0,,4892,4892,4031,4025,861,867,4203105
4276,80608,2309,2309,1897,1916,412,393,2290.0,,2083.0,,207.0,,2330,2330,1857,1822,473,508,4215059
4277,80616,56981,56981,44834,45810,12147,11171,51322.0,,37419.0,,13903.0,,47674,47674,41438,41233,6236,6441,4203204
4278,80624,3328,3328,2719,2768,609,560,3213.0,,2966.0,,247.0,,3179,3179,2737,2704,442,475,4212270
4279,80632,9801,9801,7988,8169,1813,1632,9588.0,,7833.0,,1755.0,,9388,9388,7704,7732,1684,1656,4203303
4280,80640,5127,5127,4390,4444,737,683,5099.0,,4459.0,,640.0,,5151,5151,4408,4375,743,776,4216255
4281,80659,5983,5983,4889,4943,1094,1040,5913.0,,5048.0,,865.0,,5955,5955,4837,4817,1118,1138,4203402
4282,80667,3204,3204,2440,2355,764,849,3158.0,,2742.0,,416.0,,3180,3180,2292,2180,888,1000,4203154
4283,80675,7239,7239,5817,5866,1422,1373,7096.0,,6058.0,,1038.0,,6609,6609,5750,5634,859,975,4203501
4284,80683,10852,10852,8110,8303,2742,2549,10403.0,,8095.0,,2308.0,,9528,9528,7175,7085,2353,2443,4202057
4285,80691,26706,26706,20980,21350,5726,5356,25943.0,,20212.0,,5731.0,,25970,25970,20473,20371,5497,5599,4203600
4286,80705,3719,3719,2954,3045,765,674,3709.0,,3202.0,,507.0,,3723,3723,2919,2934,804,789,4212239
4287,80713,9206,9206,7545,7699,1661,1507,9051.0,,7667.0,,1384.0,,8830,8830,7146,7067,1684,1763,4203709
4288,80721,2264,2264,1968,1964,296,300,2275.0,,2103.0,,172.0,,2240,2240,1912,1853,328,387,4215554
4289,80730,42924,42924,33848,34732,9076,8192,41885.0,,32623.0,,9262.0,,42105,42105,33488,33529,8617,8576,4203808
4290,80748,2404,2404,1985,1986,419,418,2414.0,,2183.0,,231.0,,2433,2433,1969,1949,464,484,4202156
4291,80756,17209,17209,14154,14406,3055,2803,16855.0,,13703.0,,3152.0,,16796,16796,14029,13899,2767,2897,4203907
4292,80764,2469,2469,2161,2153,308,316,2407.0,,2271.0,,136.0,,2183,2183,1948,1919,235,264,4211652
4293,80772,8215,8215,6833,6970,1382,1245,8154.0,,7067.0,,1087.0,,7538,7538,6319,6302,1219,1236,4204004
4294,80780,1716,1716,1421,1435,295,281,1695.0,,1583.0,,112.0,,1655,1655,1347,1346,308,309,4217154
4295,80799,4370,4370,3720,3757,650,613,4402.0,,4022.0,,380.0,,4339,4339,3640,3617,699,722,4204103
4296,80802,2450,2450,2125,2142,325,308,2447.0,,2277.0,,170.0,,2279,2279,1972,1935,307,344,4201653
4297,80810,159323,159323,130962,132655,28361,26668,151220.0,,114655.0,,36565.0,,146830,146830,121420,121181,25410,25649,4204202
4298,80829,5574,5574,4586,4599,988,975,5429.0,,4881.0,,548.0,,5054,5054,4097,4142,957,912,4207684
4299,80837,59654,59654,48827,49617,10827,10037,58189.0,,46276.0,,11913.0,,57415,57415,47236,47100,10179,10315,4204301
4300,80845,2014,2014,1660,1680,354,334,1985.0,,1774.0,,211.0,,2040,2040,1619,1589,421,451,4211850
4301,80853,8163,8163,6911,7026,1252,1137,8112.0,,7070.0,,1042.0,,8095,8095,6856,6827,1239,1268,4204400
4302,80861,2047,2047,1742,1749,305,298,2045.0,,1918.0,,127.0,,1943,1943,1623,1599,320,344,4207858
4303,80870,11468,11468,9993,10084,1475,1384,11032.0,,9542.0,,1490.0,,10891,10891,9962,9956,929,935,4204509
4304,80888,2406,2406,2018,2060,388,346,2379.0,,2268.0,,111.0,,2299,2299,1948,1952,351,347,4205431
4305,80896,152206,152206,121420,122404,30786,29802,146371.0,,106563.0,,39808.0,,145486,145486,118234,116893,27252,28593,4204608
4306,80900,1774,1774,1488,1476,286,298,1771.0,,1638.0,,133.0,,1803,1803,1421,1420,382,383,4210050
4307,80918,8548,8548,7556,7587,992,961,8350.0,,7605.0,,745.0,,8191,8191,7497,7429,694,762,4204707
4308,80926,2619,2619,2021,2076,598,543,2616.0,,2150.0,,466.0,,2677,2677,2051,2044,626,633,4213351
4309,80934,31501,31501,24103,24563,7398,6938,30843.0,,22768.0,,8075.0,,30695,30695,23323,23271,7372,7424,4204806
4310,80942,3475,3475,2692,2665,783,810,3471.0,,2878.0,,593.0,,3497,3497,2672,2626,825,871,4216057
4311,80950,7026,7026,5943,6034,1083,992,6940.0,,6106.0,,834.0,,6957,6957,5861,5842,1096,1115,4204905
4312,80969,4059,4059,3318,3388,741,671,4088.0,,3619.0,,469.0,,4118,4118,3300,3292,818,826,4219176
4313,80977,11669,11669,8733,8756,2936,2913,11558.0,,8613.0,,2945.0,,11828,11828,8716,8601,3112,3227,4205001
4314,80985,16923,16923,13552,13578,3371,3345,14930.0,,11435.0,,3495.0,,13971,13971,11259,10987,2712,2984,4202453
4315,80993,3223,3223,2700,2753,523,470,3165.0,,2809.0,,356.0,,3117,3117,2595,2586,522,531,4205100
4316,81000,8446,8446,6966,7126,1480,1320,8255.0,,7098.0,,1157.0,,8326,8326,6894,6829,1432,1497,4215455
4317,81019,3964,3964,3286,3333,678,631,3980.0,,3471.0,,509.0,,3863,3863,3246,3259,617,604,4205209
4318,81027,17746,17746,14496,14656,3250,3090,17331.0,,13435.0,,3896.0,,17100,17100,14071,13973,3029,3127,4203956
4319,81035,8872,8872,7444,7468,1428,1404,8725.0,,7454.0,,1271.0,,8539,8539,7087,7085,1452,1454,4205308
4320,81043,4017,4017,3437,3471,580,546,3954.0,,3548.0,,406.0,,3869,3869,3310,3302,559,567,4204350
4321,81051,399606,399606,327747,327491,71859,72115,357049.0,,254738.0,,102311.0,,343645,343645,288046,285496,55599,58149,4205407
4322,81060,20798,20798,17504,17450,3294,3348,19694.0,,16698.0,,2996.0,,19133,19133,16375,16108,2758,3025,4205456
4323,81078,27947,27947,21547,21984,6400,5963,27750.0,,21258.0,,6492.0,,28145,28145,22114,22066,6031,6079,4205506
4324,81086,2787,2787,2306,2354,481,433,2767.0,,2393.0,,374.0,,2966,2966,2538,2472,428,494,4211256
4325,81094,2713,2713,2314,2307,399,406,2674.0,,2428.0,,246.0,,2601,2601,2325,2330,276,271,4205605
4326,81108,1972,1972,1718,1714,254,258,1985.0,,1887.0,,98.0,,1862,1862,1683,1686,179,176,4204459
4327,81116,14682,14682,12318,12486,2364,2196,14099.0,,12113.0,,1986.0,,13442,13442,11599,11537,1843,1905,4206009
4328,81124,3745,3745,3079,3137,666,608,3657.0,,3173.0,,484.0,,3544,3544,2864,2836,680,708,4216354
4329,81132,21287,21287,17472,17531,3815,3756,19023.0,,14740.0,,4283.0,,17895,17895,14653,14396,3242,3499,4205704
4330,81140,1606,1606,1445,1440,161,166,1598.0,,1521.0,,77.0,,1566,1566,1371,1356,195,210,4208955
4331,81159,11754,11754,9685,9874,2069,1880,10792.0,,8890.0,,1902.0,,10278,10278,9075,8952,1203,1326,4205803
4332,81167,2210,2210,1972,1980,238,230,2125.0,,2038.0,,87.0,,1916,1916,1795,1762,121,154,4205191
4333,81175,49386,49386,40016,40707,9370,8679,47438.0,,34959.0,,12479.0,,46254,46254,38594,38405,7660,7849,4205902
4334,81183,4143,4143,3596,3603,547,540,3880.0,,3361.0,,519.0,,3823,3823,3392,3345,431,478,4217253
4335,81191,5609,5609,4840,4919,769,690,5636.0,,5183.0,,453.0,,5633,5633,4902,4793,731,840,4206108
4336,81205,1442,1442,1260,1275,182,167,1440.0,,1381.0,,59.0,,1384,1384,1252,1254,132,130,4215687
4337,81213,9002,9002,7548,7609,1454,1393,8826.0,,7354.0,,1472.0,,8751,8751,7376,7291,1375,1460,4206207
4338,81221,5118,5118,4259,4328,859,790,5079.0,,4563.0,,516.0,,4921,4921,4062,4118,859,803,4202131
4339,81230,16027,16027,14126,14327,1901,1700,15127.0,,13306.0,,1821.0,,14489,14489,13572,13515,917,974,4206306
4340,81248,2928,2928,2380,2368,548,560,2897.0,,2480.0,,417.0,,2907,2907,2308,2279,599,628,4203253
4341,81256,9049,9049,7628,7696,1421,1353,8931.0,,7785.0,,1146.0,,8865,8865,7438,7395,1427,1470,4206405
4342,81264,2510,2510,2025,2017,485,493,2501.0,,2125.0,,376.0,,2433,2433,1907,1886,526,547,4211892
4343,81272,32165,32165,26013,26548,6152,5617,30590.0,,23650.0,,6940.0,,29933,29933,24478,24531,5455,5402,4206504
4344,81280,3128,3128,2635,2634,493,494,3127.0,,2822.0,,305.0,,3045,3045,2596,2528,449,517,4202438
4345,81299,4013,4013,3265,3335,748,678,4038.0,,3457.0,,581.0,,4054,4054,3269,3276,785,778,4206603
4346,81302,1852,1852,1533,1551,319,301,1900.0,,1690.0,,210.0,,1955,1955,1631,1609,324,346,4200754
4347,81310,16868,16868,13598,13810,3270,3058,16545.0,,12939.0,,3606.0,,16512,16512,13390,13356,3122,3156,4206702
4348,81329,2275,2275,1846,1869,429,406,2250.0,,1976.0,,274.0,,2271,2271,1823,1825,448,446,4205555
4349,81337,2986,2986,2477,2519,509,467,2990.0,,2671.0,,319.0,,3016,3016,2507,2491,509,525,4206801
4350,81345,3997,3997,3259,3270,738,727,4052.0,,3677.0,,375.0,,4076,4076,3465,3375,611,701,4218350
4351,81353,15225,15225,11869,12244,3356,2981,14893.0,,11134.0,,3759.0,,14793,14793,11655,11508,3138,3285,4206900
4352,81361,2771,2771,2354,2396,417,375,2794.0,,2506.0,,288.0,,2763,2763,2309,2319,454,444,4207577
4353,81370,42243,42243,34031,34557,8212,7686,40564.0,,32180.0,,8384.0,,40172,40172,33458,32986,6714,7186,4207007
